domain,task,model,rep_a,rep_b,n_pairs,n12_a_right_b_wrong,n21_a_wrong_b_right,mcnemar_p,p_fdr_bh
weapon,binary_0,gpt5mini,fe_gpt_schema,fe_manual_format,141,12,13,1.0,1.0
weapon,binary_0,gpt5mini,fe_gpt_schema,fe_my_gpt_extracted,141,9,16,0.2295229434967041,0.6736161957346267
weapon,binary_0,gpt5mini,fe_gpt_schema,gpt_free,141,15,15,1.0,1.0
weapon,binary_0,gpt5mini,fe_gpt_schema,gpt_law,141,20,13,0.296206368599087,0.728190827033499
weapon,binary_0,gpt5mini,fe_gpt_schema,gpt_manual_features,141,16,15,1.0,1.0
weapon,binary_0,gpt5mini,fe_gpt_schema,hybrid_full_gpt,141,9,9,1.0,1.0
weapon,binary_0,gpt5mini,fe_gpt_schema,hybrid_gpt,141,18,14,0.5966148958541453,0.998280828405102
weapon,binary_0,gpt5mini,fe_gpt_schema,hybrid_manual_gpt,141,14,13,1.0,1.0
weapon,binary_0,gpt5mini,fe_gpt_schema,manual_fe,141,12,16,0.5715881884098053,0.9744578197866312
weapon,binary_0,gpt5mini,fe_manual_format,fe_my_gpt_extracted,141,7,13,0.26317596435546875,0.7003962701459333
weapon,binary_0,gpt5mini,fe_manual_format,gpt_free,141,15,14,1.0,1.0
weapon,binary_0,gpt5mini,fe_manual_format,gpt_law,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_0,gpt5mini,fe_manual_format,gpt_manual_features,141,14,12,0.8450189828872681,1.0
weapon,binary_0,gpt5mini,fe_manual_format,hybrid_full_gpt,141,12,11,1.0,1.0
weapon,binary_0,gpt5mini,fe_manual_format,hybrid_gpt,141,16,11,0.44206833839416504,0.8869833426447995
weapon,binary_0,gpt5mini,fe_manual_format,hybrid_manual_gpt,141,16,14,0.8555355519056321,1.0
weapon,binary_0,gpt5mini,fe_manual_format,manual_fe,141,12,15,0.7011080384254456,1.0
weapon,binary_0,gpt5mini,fe_my_gpt_extracted,gpt_free,141,18,11,0.26493089646101,0.7003962701459333
weapon,binary_0,gpt5mini,fe_my_gpt_extracted,gpt_law,141,21,7,0.012540951371192932,0.16141995979206902
weapon,binary_0,gpt5mini,fe_my_gpt_extracted,gpt_manual_features,141,13,5,0.09625244140625,0.4725912274973126
weapon,binary_0,gpt5mini,fe_my_gpt_extracted,hybrid_full_gpt,141,15,8,0.21003961563110352,0.656760834008737
weapon,binary_0,gpt5mini,fe_my_gpt_extracted,hybrid_gpt,141,23,12,0.08953107893466952,0.46227794911253434
weapon,binary_0,gpt5mini,fe_my_gpt_extracted,hybrid_manual_gpt,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_0,gpt5mini,fe_my_gpt_extracted,manual_fe,141,13,10,0.6776394844055176,1.0
weapon,binary_0,gpt5mini,gpt_free,gpt_law,141,18,11,0.26493089646101,0.7003962701459333
weapon,binary_0,gpt5mini,gpt_free,gpt_manual_features,141,19,18,1.0,1.0
weapon,binary_0,gpt5mini,gpt_free,hybrid_full_gpt,141,10,10,1.0,1.0
weapon,binary_0,gpt5mini,gpt_free,hybrid_gpt,141,16,12,0.5715881884098053,0.9744578197866312
weapon,binary_0,gpt5mini,gpt_free,hybrid_manual_gpt,141,19,18,1.0,1.0
weapon,binary_0,gpt5mini,gpt_free,manual_fe,141,17,21,0.6271025701571489,1.0
weapon,binary_0,gpt5mini,gpt_law,gpt_manual_features,141,11,17,0.34492845088243484,0.7928074853190658
weapon,binary_0,gpt5mini,gpt_law,hybrid_full_gpt,141,11,18,0.26493089646101,0.7003962701459333
weapon,binary_0,gpt5mini,gpt_law,hybrid_gpt,141,10,13,0.6776394844055176,1.0
weapon,binary_0,gpt5mini,gpt_law,hybrid_manual_gpt,141,12,18,0.36159460805356514,0.8014679996464015
weapon,binary_0,gpt5mini,gpt_law,manual_fe,141,10,21,0.07075554598122835,0.4060557129241194
weapon,binary_0,gpt5mini,gpt_manual_features,hybrid_full_gpt,141,15,16,1.0,1.0
weapon,binary_0,gpt5mini,gpt_manual_features,hybrid_gpt,141,20,17,0.7428293587290682,1.0
weapon,binary_0,gpt5mini,gpt_manual_features,hybrid_manual_gpt,141,14,14,1.0,1.0
weapon,binary_0,gpt5mini,gpt_manual_features,manual_fe,141,10,15,0.42435622215270996,0.8650338374651395
weapon,binary_0,gpt5mini,hybrid_full_gpt,hybrid_gpt,141,16,12,0.5715881884098053,0.9744578197866312
weapon,binary_0,gpt5mini,hybrid_full_gpt,hybrid_manual_gpt,141,17,16,1.0,1.0
weapon,binary_0,gpt5mini,hybrid_full_gpt,manual_fe,141,12,16,0.5715881884098053,0.9744578197866312
weapon,binary_0,gpt5mini,hybrid_gpt,hybrid_manual_gpt,141,14,17,0.720100131817162,1.0
weapon,binary_0,gpt5mini,hybrid_gpt,manual_fe,141,12,20,0.21532714972272515,0.6644169928088197
weapon,binary_0,gpt5mini,hybrid_manual_gpt,manual_fe,141,11,16,0.44206833839416504,0.8869833426447995
weapon,binary_0,llama3_70b,facts,fe_gpt_schema,141,26,22,0.6654658120766188,1.0
weapon,binary_0,llama3_70b,facts,fe_manual_format,141,21,46,0.0030653176696087397,0.0540193493558892
weapon,binary_0,llama3_70b,facts,gpt_free,141,13,24,0.09887174959294498,0.4725912274973126
weapon,binary_0,llama3_70b,facts,gpt_law,141,17,14,0.720100131817162,1.0
weapon,binary_0,llama3_70b,facts,hybrid_full_gpt,141,26,31,0.5966417603730826,0.998280828405102
weapon,binary_0,llama3_70b,facts,hybrid_gpt,141,16,15,1.0,1.0
weapon,binary_0,llama3_70b,facts,hybrid_manual_gpt,141,20,31,0.16077960181198847,0.593525105738081
weapon,binary_0,llama3_70b,facts,manual_fe,141,17,24,0.34888887944907765,0.7998699246402519
weapon,binary_0,llama3_70b,fe_gpt_schema,fe_manual_format,141,20,49,0.0006361729964503618,0.017636672916977725
weapon,binary_0,llama3_70b,fe_gpt_schema,gpt_free,141,16,31,0.03998605682605215,0.3314836290147569
weapon,binary_0,llama3_70b,fe_gpt_schema,gpt_law,141,27,28,1.0,1.0
weapon,binary_0,llama3_70b,fe_gpt_schema,hybrid_full_gpt,141,21,30,0.2624375357110438,0.7003962701459333
weapon,binary_0,llama3_70b,fe_gpt_schema,hybrid_gpt,141,23,26,0.7754496546815659,1.0
weapon,binary_0,llama3_70b,fe_gpt_schema,hybrid_manual_gpt,141,20,35,0.05806414679240905,0.39170862749169433
weapon,binary_0,llama3_70b,fe_gpt_schema,manual_fe,141,19,30,0.15240777196147803,0.5697900520219572
weapon,binary_0,llama3_70b,fe_manual_format,gpt_free,141,31,17,0.05946337525377034,0.39170862749169433
weapon,binary_0,llama3_70b,fe_manual_format,gpt_law,141,48,20,0.0009143907212875585,0.0242313541141203
weapon,binary_0,llama3_70b,fe_manual_format,hybrid_full_gpt,141,31,11,0.002887247974285856,0.05236604226992862
weapon,binary_0,llama3_70b,fe_manual_format,hybrid_gpt,141,47,21,0.0021862431776861714,0.046900121502267626
weapon,binary_0,llama3_70b,fe_manual_format,hybrid_manual_gpt,141,30,16,0.054076031858869555,0.3776938349212517
weapon,binary_0,llama3_70b,fe_manual_format,manual_fe,141,35,17,0.017533235299084904,0.19871000005629558
weapon,binary_0,llama3_70b,gpt_free,gpt_law,141,31,17,0.05946337525377034,0.39170862749169433
weapon,binary_0,llama3_70b,gpt_free,hybrid_full_gpt,141,31,25,0.5044037600228255,0.9206017354124748
weapon,binary_0,llama3_70b,gpt_free,hybrid_gpt,141,30,18,0.11140289106101878,0.5147384863896304
weapon,binary_0,llama3_70b,gpt_free,hybrid_manual_gpt,141,26,26,1.0,1.0
weapon,binary_0,llama3_70b,gpt_free,manual_fe,141,26,22,0.6654658120766188,1.0
weapon,binary_0,llama3_70b,gpt_law,hybrid_full_gpt,141,22,30,0.3317497633694906,0.7797073523203532
weapon,binary_0,llama3_70b,gpt_law,hybrid_gpt,141,15,17,0.860050065908581,1.0
weapon,binary_0,llama3_70b,gpt_law,hybrid_manual_gpt,141,17,31,0.05946337525377034,0.39170862749169433
weapon,binary_0,llama3_70b,gpt_law,manual_fe,141,18,28,0.18392482137699062,0.6223053479716726
weapon,binary_0,llama3_70b,hybrid_full_gpt,hybrid_gpt,141,32,26,0.5118423084381691,0.9251151853616658
weapon,binary_0,llama3_70b,hybrid_full_gpt,hybrid_manual_gpt,141,22,28,0.47988766169832786,0.9127393427086078
weapon,binary_0,llama3_70b,hybrid_full_gpt,manual_fe,141,23,25,0.8854334972865135,1.0
weapon,binary_0,llama3_70b,hybrid_gpt,hybrid_manual_gpt,141,18,30,0.11140289106101878,0.5147384863896304
weapon,binary_0,llama3_70b,hybrid_gpt,manual_fe,141,18,26,0.2912152365458951,0.72182923831596
weapon,binary_0,llama3_70b,hybrid_manual_gpt,manual_fe,141,25,21,0.6587380770236564,1.0
weapon,binary_0,mistral,facts,fe_gpt_schema,141,40,14,0.0005354355028570622,0.015562173808845581
weapon,binary_0,mistral,facts,fe_manual_format,141,16,15,1.0,1.0
weapon,binary_0,mistral,facts,gpt_free,141,27,12,0.023702702470473014,0.24695124820044095
weapon,binary_0,mistral,facts,gpt_law,141,40,13,0.0002685401188191605,0.009305947963694754
weapon,binary_0,mistral,facts,gpt_manual_features,141,37,15,0.003185253447776759,0.05466501631327352
weapon,binary_0,mistral,facts,hybrid_full_gpt,141,45,14,6.530630444913366e-05,0.0029090300611243017
weapon,binary_0,mistral,facts,hybrid_gpt,141,40,14,0.0005354355028570622,0.015562173808845581
weapon,binary_0,mistral,facts,hybrid_manual_gpt,141,27,14,0.05958388801809633,0.39170862749169433
weapon,binary_0,mistral,facts,manual_fe,141,28,19,0.24296021728332556,0.6944245586220992
weapon,binary_0,mistral,fe_gpt_schema,fe_manual_format,141,15,40,0.0010158471941252854,0.02615080919733949
weapon,binary_0,mistral,fe_gpt_schema,gpt_free,141,17,28,0.1351564508456704,0.5533968345440806
weapon,binary_0,mistral,fe_gpt_schema,gpt_law,141,22,21,1.0,1.0
weapon,binary_0,mistral,fe_gpt_schema,gpt_manual_features,141,16,20,0.617719317029696,1.0
weapon,binary_0,mistral,fe_gpt_schema,hybrid_full_gpt,141,24,19,0.542384011856484,0.9537013319672131
weapon,binary_0,mistral,fe_gpt_schema,hybrid_gpt,141,19,19,1.0,1.0
weapon,binary_0,mistral,fe_gpt_schema,hybrid_manual_gpt,141,19,32,0.09191454981585423,0.4710987296388102
weapon,binary_0,mistral,fe_gpt_schema,manual_fe,141,13,30,0.0137181850586785,0.1704839274188873
weapon,binary_0,mistral,fe_manual_format,gpt_free,141,32,18,0.06490864707227217,0.39170862749169433
weapon,binary_0,mistral,fe_manual_format,gpt_law,141,41,15,0.0006855641563783821,0.01871797893627037
weapon,binary_0,mistral,fe_manual_format,gpt_manual_features,141,37,16,0.005486344876760141,0.08672274971861206
weapon,binary_0,mistral,fe_manual_format,hybrid_full_gpt,141,46,16,0.00017632711255144299,0.006907422974297832
weapon,binary_0,mistral,fe_manual_format,hybrid_gpt,141,38,13,0.0006210434562277101,0.01748625481441146
weapon,binary_0,mistral,fe_manual_format,hybrid_manual_gpt,141,25,13,0.07295138851623051,0.412095304408299
weapon,binary_0,mistral,fe_manual_format,manual_fe,141,24,16,0.26818725105476915,0.7003962701459333
weapon,binary_0,mistral,gpt_free,gpt_law,141,25,13,0.07295138851623051,0.412095304408299
weapon,binary_0,mistral,gpt_free,gpt_manual_features,141,27,20,0.38169339766321275,0.8228821591578327
weapon,binary_0,mistral,gpt_free,hybrid_full_gpt,141,35,19,0.04022356409571669,0.3314836290147569
weapon,binary_0,mistral,gpt_free,hybrid_gpt,141,25,14,0.10812902140605732,0.5074179598273836
weapon,binary_0,mistral,gpt_free,hybrid_manual_gpt,141,22,24,0.8829959121223965,1.0
weapon,binary_0,mistral,gpt_free,manual_fe,141,20,26,0.4613911821367651,0.8920889594532733
weapon,binary_0,mistral,gpt_law,gpt_manual_features,141,19,24,0.542384011856484,0.9537013319672131
weapon,binary_0,mistral,gpt_law,hybrid_full_gpt,141,24,20,0.651587827208914,1.0
weapon,binary_0,mistral,gpt_law,hybrid_gpt,141,14,15,1.0,1.0
weapon,binary_0,mistral,gpt_law,hybrid_manual_gpt,141,19,33,0.07039422106706228,0.4060557129241194
weapon,binary_0,mistral,gpt_law,manual_fe,141,17,35,0.017533235299084904,0.19871000005629558
weapon,binary_0,mistral,gpt_manual_features,hybrid_full_gpt,141,25,16,0.21102359760880063,0.656760834008737
weapon,binary_0,mistral,gpt_manual_features,hybrid_gpt,141,20,16,0.617719317029696,1.0
weapon,binary_0,mistral,gpt_manual_features,hybrid_manual_gpt,141,14,23,0.18774155899882317,0.6223053479716726
weapon,binary_0,mistral,gpt_manual_features,manual_fe,141,13,26,0.05325191409792752,0.3733850163597875
weapon,binary_0,mistral,hybrid_full_gpt,hybrid_gpt,141,16,21,0.5113757815852296,0.9251151853616658
weapon,binary_0,mistral,hybrid_full_gpt,hybrid_manual_gpt,141,14,32,0.011351591436778108,0.15152272421536409
weapon,binary_0,mistral,hybrid_full_gpt,manual_fe,141,14,36,0.0026021714567221466,0.04988418047886498
weapon,binary_0,mistral,hybrid_gpt,hybrid_manual_gpt,141,16,29,0.07245426016254441,0.412095304408299
weapon,binary_0,mistral,hybrid_gpt,manual_fe,141,12,29,0.011507789735333063,0.15247821399316308
weapon,binary_0,mistral,hybrid_manual_gpt,manual_fe,141,11,15,0.557197093963623,0.9599131580520542
weapon,binary_0,qwen3_235b,facts,fe_gpt_schema,141,14,8,0.28627872467041016,0.7174801997245179
weapon,binary_0,qwen3_235b,facts,fe_manual_format,141,18,10,0.1849333420395851,0.6223053479716726
weapon,binary_0,qwen3_235b,facts,gpt_free,141,17,9,0.16863754391670227,0.593525105738081
weapon,binary_0,qwen3_235b,facts,gpt_law,141,18,9,0.12207812070846558,0.5300837916063975
weapon,binary_0,qwen3_235b,facts,gpt_manual_features,141,16,14,0.8555355519056321,1.0
weapon,binary_0,qwen3_235b,facts,hybrid_full_gpt,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_0,qwen3_235b,facts,hybrid_gpt,141,12,11,1.0,1.0
weapon,binary_0,qwen3_235b,facts,hybrid_manual_gpt,141,12,11,1.0,1.0
weapon,binary_0,qwen3_235b,facts,manual_fe,141,14,16,0.8555355519056321,1.0
weapon,binary_0,qwen3_235b,fe_gpt_schema,fe_manual_format,141,17,15,0.860050065908581,1.0
weapon,binary_0,qwen3_235b,fe_gpt_schema,gpt_free,141,16,14,0.8555355519056321,1.0
weapon,binary_0,qwen3_235b,fe_gpt_schema,gpt_law,141,18,15,0.7283324808813632,1.0
weapon,binary_0,qwen3_235b,fe_gpt_schema,gpt_manual_features,141,13,17,0.5846647117286922,0.9846409444253302
weapon,binary_0,qwen3_235b,fe_gpt_schema,hybrid_full_gpt,141,14,12,0.8450189828872681,1.0
weapon,binary_0,qwen3_235b,fe_gpt_schema,hybrid_gpt,141,11,16,0.44206833839416504,0.8869833426447995
weapon,binary_0,qwen3_235b,fe_gpt_schema,hybrid_manual_gpt,141,10,15,0.42435622215270996,0.8650338374651395
weapon,binary_0,qwen3_235b,fe_gpt_schema,manual_fe,141,10,18,0.1849333420395851,0.6223053479716726
weapon,binary_0,qwen3_235b,fe_manual_format,gpt_free,141,15,15,1.0,1.0
weapon,binary_0,qwen3_235b,fe_manual_format,gpt_law,141,16,15,1.0,1.0
weapon,binary_0,qwen3_235b,fe_manual_format,gpt_manual_features,141,13,19,0.37708558747544885,0.8228821591578327
weapon,binary_0,qwen3_235b,fe_manual_format,hybrid_full_gpt,141,20,20,1.0,1.0
weapon,binary_0,qwen3_235b,fe_manual_format,hybrid_gpt,141,13,20,0.296206368599087,0.728190827033499
weapon,binary_0,qwen3_235b,fe_manual_format,hybrid_manual_gpt,141,13,20,0.296206368599087,0.728190827033499
weapon,binary_0,qwen3_235b,fe_manual_format,manual_fe,141,13,23,0.13249816396273675,0.5530011763266467
weapon,binary_0,qwen3_235b,gpt_free,gpt_law,141,14,13,1.0,1.0
weapon,binary_0,qwen3_235b,gpt_free,gpt_manual_features,141,12,18,0.36159460805356514,0.8014679996464015
weapon,binary_0,qwen3_235b,gpt_free,hybrid_full_gpt,141,19,19,1.0,1.0
weapon,binary_0,qwen3_235b,gpt_free,hybrid_gpt,141,10,17,0.24778856337070465,0.6944245586220992
weapon,binary_0,qwen3_235b,gpt_free,hybrid_manual_gpt,141,14,21,0.31050465907901537,0.7440550474207257
weapon,binary_0,qwen3_235b,gpt_free,manual_fe,141,15,25,0.1538599441628321,0.5716610708895329
weapon,binary_0,qwen3_235b,gpt_law,gpt_manual_features,141,12,19,0.28104151505976915,0.7174801997245179
weapon,binary_0,qwen3_235b,gpt_law,hybrid_full_gpt,141,15,16,1.0,1.0
weapon,binary_0,qwen3_235b,gpt_law,hybrid_gpt,141,11,19,0.20048842206597334,0.6405676180192978
weapon,binary_0,qwen3_235b,gpt_law,hybrid_manual_gpt,141,9,17,0.16863754391670227,0.593525105738081
weapon,binary_0,qwen3_235b,gpt_law,manual_fe,141,12,23,0.08953107893466952,0.46227794911253434
weapon,binary_0,qwen3_235b,gpt_manual_features,hybrid_full_gpt,141,18,12,0.36159460805356514,0.8014679996464015
weapon,binary_0,qwen3_235b,gpt_manual_features,hybrid_gpt,141,17,18,1.0,1.0
weapon,binary_0,qwen3_235b,gpt_manual_features,hybrid_manual_gpt,141,13,14,1.0,1.0
weapon,binary_0,qwen3_235b,gpt_manual_features,manual_fe,141,12,16,0.5715881884098053,0.9744578197866312
weapon,binary_0,qwen3_235b,hybrid_full_gpt,hybrid_gpt,141,11,18,0.26493089646101,0.7003962701459333
weapon,binary_0,qwen3_235b,hybrid_full_gpt,hybrid_manual_gpt,141,7,14,0.18924713134765625,0.6223053479716726
weapon,binary_0,qwen3_235b,hybrid_full_gpt,manual_fe,141,10,20,0.09873714670538905,0.4725912274973126
weapon,binary_0,qwen3_235b,hybrid_gpt,hybrid_manual_gpt,141,14,14,1.0,1.0
weapon,binary_0,qwen3_235b,hybrid_gpt,manual_fe,141,11,14,0.6900379657745361,1.0
weapon,binary_0,qwen3_235b,hybrid_manual_gpt,manual_fe,141,7,10,0.629058837890625,1.0
weapon,binary_0,qwen_hf,facts,fe_gpt_schema,141,17,22,0.5223973804968411,0.9348737850888633
weapon,binary_0,qwen_hf,facts,fe_manual_format,141,11,26,0.020073851919732988,0.22192074330894995
weapon,binary_0,qwen_hf,facts,gpt_free,141,16,11,0.44206833839416504,0.8869833426447995
weapon,binary_0,qwen_hf,facts,gpt_law,141,20,9,0.06142834573984146,0.39170862749169433
weapon,binary_0,qwen_hf,facts,gpt_manual_features,141,17,21,0.6271025701571489,1.0
weapon,binary_0,qwen_hf,facts,hybrid_full_gpt,141,25,14,0.10812902140605732,0.5074179598273836
weapon,binary_0,qwen_hf,facts,hybrid_gpt,141,11,18,0.26493089646101,0.7003962701459333
weapon,binary_0,qwen_hf,facts,hybrid_manual_gpt,141,14,22,0.24298495403490966,0.6944245586220992
weapon,binary_0,qwen_hf,facts,manual_fe,141,17,19,0.8679394004284404,1.0
weapon,binary_0,qwen_hf,fe_gpt_schema,fe_manual_format,141,12,22,0.12144948495551944,0.5300837916063975
weapon,binary_0,qwen_hf,fe_gpt_schema,gpt_free,141,26,16,0.16414940178310644,0.593525105738081
weapon,binary_0,qwen_hf,fe_gpt_schema,gpt_law,141,31,15,0.02589608179323477,0.2606968681084305
weapon,binary_0,qwen_hf,fe_gpt_schema,gpt_manual_features,141,15,14,1.0,1.0
weapon,binary_0,qwen_hf,fe_gpt_schema,hybrid_full_gpt,141,26,10,0.011330984183587134,0.15152272421536409
weapon,binary_0,qwen_hf,fe_gpt_schema,hybrid_gpt,141,13,15,0.8505540192127228,1.0
weapon,binary_0,qwen_hf,fe_gpt_schema,hybrid_manual_gpt,141,15,18,0.7283324808813632,1.0
weapon,binary_0,qwen_hf,fe_gpt_schema,manual_fe,141,19,16,0.735878800856881,1.0
weapon,binary_0,qwen_hf,fe_manual_format,gpt_free,141,31,11,0.002887247974285856,0.05236604226992862
weapon,binary_0,qwen_hf,fe_manual_format,gpt_law,141,37,11,0.0002222449626216872,0.008009708452885607
weapon,binary_0,qwen_hf,fe_manual_format,gpt_manual_features,141,19,8,0.052238985896110535,0.3708501180013021
weapon,binary_0,qwen_hf,fe_manual_format,hybrid_full_gpt,141,38,12,0.00030586400160359517,0.010057449748273939
weapon,binary_0,qwen_hf,fe_manual_format,hybrid_gpt,141,19,11,0.20048842206597334,0.6405676180192978
weapon,binary_0,qwen_hf,fe_manual_format,hybrid_manual_gpt,141,19,12,0.28104151505976915,0.7174801997245179
weapon,binary_0,qwen_hf,fe_manual_format,manual_fe,141,22,9,0.029449373483657837,0.28531059686855603
weapon,binary_0,qwen_hf,gpt_free,gpt_law,141,12,6,0.237884521484375,0.68586865234375
weapon,binary_0,qwen_hf,gpt_free,gpt_manual_features,141,15,24,0.19959086691960698,0.6405676180192978
weapon,binary_0,qwen_hf,gpt_free,hybrid_full_gpt,141,18,12,0.36159460805356514,0.8014679996464015
weapon,binary_0,qwen_hf,gpt_free,hybrid_gpt,141,7,19,0.028959274291992188,0.2851618157058466
weapon,binary_0,qwen_hf,gpt_free,hybrid_manual_gpt,141,12,25,0.04703102743951604,0.35312463102503294
weapon,binary_0,qwen_hf,gpt_free,manual_fe,141,16,23,0.3367836351899315,0.7881611826133202
weapon,binary_0,qwen_hf,gpt_law,gpt_manual_features,141,15,30,0.035697803555194696,0.30632402378888357
weapon,binary_0,qwen_hf,gpt_law,hybrid_full_gpt,141,16,16,1.0,1.0
weapon,binary_0,qwen_hf,gpt_law,hybrid_gpt,141,8,26,0.0029350556433200836,0.05236604226992862
weapon,binary_0,qwen_hf,gpt_law,hybrid_manual_gpt,141,9,28,0.0025632079923525453,0.04988418047886498
weapon,binary_0,qwen_hf,gpt_law,manual_fe,141,14,27,0.05958388801809633,0.39170862749169433
weapon,binary_0,qwen_hf,gpt_manual_features,hybrid_full_gpt,141,32,17,0.04438416098714981,0.3374694434550378
weapon,binary_0,qwen_hf,gpt_manual_features,hybrid_gpt,141,17,20,0.7428293587290682,1.0
weapon,binary_0,qwen_hf,gpt_manual_features,hybrid_manual_gpt,141,12,16,0.5715881884098053,0.9744578197866312
weapon,binary_0,qwen_hf,gpt_manual_features,manual_fe,141,14,12,0.8450189828872681,1.0
weapon,binary_0,qwen_hf,hybrid_full_gpt,hybrid_gpt,141,7,25,0.0021024015732109547,0.04564491126417036
weapon,binary_0,qwen_hf,hybrid_full_gpt,hybrid_manual_gpt,141,8,27,0.0018782254774123432,0.04127515012557369
weapon,binary_0,qwen_hf,hybrid_full_gpt,manual_fe,141,16,29,0.07245426016254441,0.412095304408299
weapon,binary_0,qwen_hf,hybrid_gpt,hybrid_manual_gpt,141,16,17,1.0,1.0
weapon,binary_0,qwen_hf,hybrid_gpt,manual_fe,141,19,14,0.48685024166479707,0.9196060120335056
weapon,binary_0,qwen_hf,hybrid_manual_gpt,manual_fe,141,16,10,0.32693958282470703,0.7751909582238449
weapon,binary_1,gemini_25_pro,facts,fe_gpt_schema,141,9,17,0.16863754391670227,0.593525105738081
weapon,binary_1,gemini_25_pro,facts,fe_manual_format,141,13,11,0.8388197422027588,1.0
weapon,binary_1,gemini_25_pro,facts,fe_my_gpt_extracted,141,14,15,1.0,1.0
weapon,binary_1,gemini_25_pro,facts,gpt_free,141,17,10,0.24778856337070465,0.6944245586220992
weapon,binary_1,gemini_25_pro,facts,gpt_law,141,13,6,0.1670684814453125,0.593525105738081
weapon,binary_1,gemini_25_pro,facts,gpt_manual_features,141,13,14,1.0,1.0
weapon,binary_1,gemini_25_pro,facts,hybrid_full_gpt,141,12,13,1.0,1.0
weapon,binary_1,gemini_25_pro,facts,hybrid_gpt,141,13,9,0.5234670639038086,0.9348737850888633
weapon,binary_1,gemini_25_pro,facts,hybrid_manual_gpt,141,12,16,0.5715881884098053,0.9744578197866312
weapon,binary_1,gemini_25_pro,facts,manual_fe,141,10,15,0.42435622215270996,0.8650338374651395
weapon,binary_1,gemini_25_pro,fe_gpt_schema,fe_manual_format,141,18,8,0.07551869750022888,0.42001448424510013
weapon,binary_1,gemini_25_pro,fe_gpt_schema,fe_my_gpt_extracted,141,16,9,0.2295229434967041,0.6736161957346267
weapon,binary_1,gemini_25_pro,fe_gpt_schema,gpt_free,141,22,7,0.008130058646202087,0.11814811032625937
weapon,binary_1,gemini_25_pro,fe_gpt_schema,gpt_law,141,24,9,0.013530986849218607,0.1704839274188873
weapon,binary_1,gemini_25_pro,fe_gpt_schema,gpt_manual_features,141,17,10,0.24778856337070465,0.6944245586220992
weapon,binary_1,gemini_25_pro,fe_gpt_schema,hybrid_full_gpt,141,17,10,0.24778856337070465,0.6944245586220992
weapon,binary_1,gemini_25_pro,fe_gpt_schema,hybrid_gpt,141,19,7,0.028959274291992188,0.2851618157058466
weapon,binary_1,gemini_25_pro,fe_gpt_schema,hybrid_manual_gpt,141,19,15,0.6075913612730801,0.9998900758119547
weapon,binary_1,gemini_25_pro,fe_gpt_schema,manual_fe,141,12,9,0.6636238098144531,1.0
weapon,binary_1,gemini_25_pro,fe_manual_format,fe_my_gpt_extracted,141,11,14,0.6900379657745361,1.0
weapon,binary_1,gemini_25_pro,fe_manual_format,gpt_free,141,18,13,0.47312965989112854,0.9099035721705588
weapon,binary_1,gemini_25_pro,fe_manual_format,gpt_law,141,19,14,0.48685024166479707,0.9196060120335056
weapon,binary_1,gemini_25_pro,fe_manual_format,gpt_manual_features,141,15,18,0.7283324808813632,1.0
weapon,binary_1,gemini_25_pro,fe_manual_format,hybrid_full_gpt,141,13,16,0.711071103811264,1.0
weapon,binary_1,gemini_25_pro,fe_manual_format,hybrid_gpt,141,15,13,0.8505540192127228,1.0
weapon,binary_1,gemini_25_pro,fe_manual_format,hybrid_manual_gpt,141,11,17,0.34492845088243484,0.7928074853190658
weapon,binary_1,gemini_25_pro,fe_manual_format,manual_fe,141,9,16,0.2295229434967041,0.6736161957346267
weapon,binary_1,gemini_25_pro,fe_my_gpt_extracted,gpt_free,141,23,15,0.2558750795433298,0.7003962701459333
weapon,binary_1,gemini_25_pro,fe_my_gpt_extracted,gpt_law,141,21,13,0.22948101302608848,0.6736161957346267
weapon,binary_1,gemini_25_pro,fe_my_gpt_extracted,gpt_manual_features,141,12,12,1.0,1.0
weapon,binary_1,gemini_25_pro,fe_my_gpt_extracted,hybrid_full_gpt,141,13,13,1.0,1.0
weapon,binary_1,gemini_25_pro,fe_my_gpt_extracted,hybrid_gpt,141,15,10,0.42435622215270996,0.8650338374651395
weapon,binary_1,gemini_25_pro,fe_my_gpt_extracted,hybrid_manual_gpt,141,15,18,0.7283324808813632,1.0
weapon,binary_1,gemini_25_pro,fe_my_gpt_extracted,manual_fe,141,9,13,0.5234670639038086,0.9348737850888633
weapon,binary_1,gemini_25_pro,gpt_free,gpt_law,141,13,13,1.0,1.0
weapon,binary_1,gemini_25_pro,gpt_free,gpt_manual_features,141,14,22,0.24298495403490966,0.6944245586220992
weapon,binary_1,gemini_25_pro,gpt_free,hybrid_full_gpt,141,16,24,0.26818725105476915,0.7003962701459333
weapon,binary_1,gemini_25_pro,gpt_free,hybrid_gpt,141,12,15,0.7011080384254456,1.0
weapon,binary_1,gemini_25_pro,gpt_free,hybrid_manual_gpt,141,14,25,0.10812902140605732,0.5074179598273836
weapon,binary_1,gemini_25_pro,gpt_free,manual_fe,141,10,22,0.050102459732443094,0.36405093724944537
weapon,binary_1,gemini_25_pro,gpt_law,gpt_manual_features,141,13,21,0.22948101302608848,0.6736161957346267
weapon,binary_1,gemini_25_pro,gpt_law,hybrid_full_gpt,141,10,18,0.1849333420395851,0.6223053479716726
