src,tgt,domain
תפ_29731-05-21,תפ_46662-04-15,drugs
תפ_29731-05-21,תפ_37764-03-21,drugs
תפ_29731-05-21,תפ_28847-09-20,drugs
תפ_29731-05-21,תפ_74036-12-19,drugs
תפ_29731-05-21,תפ_34787-05-20,drugs
תפ_25137-02-20,תפ_21806-01-19,drugs
תפ_25137-02-20,תפ_21678-03-18,drugs
תפ_25137-02-20,תפ_899-04-18,drugs
תפ_33338-02-20,תפ_46662-04-15,drugs
תפ_46786-01-23,עפ_6029-03,drugs
תפ_1064-10-21,תפ_40082-02-22,drugs
תפ_1064-10-21,תפ_33125-01-14,drugs
תפ_14611-12-21,תפ_44015-11-21,drugs
תפ_14611-12-21,תפ_7414-01-15,drugs
תפ_14611-12-21,תפ_39829-08-21,drugs
תפ_14611-12-21,תפ_15091-06-21,drugs
תפ_14825-04-13,עפ_6029-03,drugs
תפ_11475-02-14,תפ_45136-02-13,drugs
תפ_15709-10-19,תפ_51036-08-15,drugs
תפ_15709-10-19,תפ_56473-06-16,drugs
תפ_15709-10-19,תפ_46914-06-18,drugs
תפ_15709-10-19,תפ_40063-03-18,drugs
תפ_34053-04-18,עפ_6029-03,drugs
תפ_34053-04-18,תפ_2791-06-18,drugs
תפ_34053-04-18,תפ_26856-05-16,drugs
תפ_1463-04-19,תפ_11608-07-16,drugs
תפ_1463-04-19,עפ_6029-03,drugs
תפ_1463-04-19,תפ_17959-03-18,drugs
תפ_1463-04-19,תפ_32879-04-19,drugs
תפ_1463-04-19,תפ_40331-03-18,drugs
תפ_1463-04-19,תפ_7420-05-19,drugs
תפ_1463-04-19,תפ_22715-06-17,drugs
תפ_1463-04-19,תפ_46914-06-18,drugs
תפ_1463-04-19,תפ_53375-03-18,drugs
תפ_1463-04-19,תפ_56059-07-17,drugs
תפ_1463-04-19,תפ_4127-11-17,drugs
תפ_4606-08-20,תפ_39829-08-21,drugs
תפ_4606-08-20,תפק_70755-06-20,drugs
תפ_4606-08-20,תפ_62242-01-23,drugs
תפ_4606-08-20,תפ_24895-03-20,drugs
תפ_4606-08-20,תפ_15481-02-22,drugs
תפ_39299-11-18,עפ_6029-03,drugs
תפ_42734-08-23,תפ_45199-01-22,drugs
תפ_42734-08-23,תפ_73652-01-18,drugs
תפ_42734-08-23,תפ_44427-10-18,drugs
תפ_18218-11-19,תפ_23282-05-17,drugs
תפ_18218-11-19,תפ_32156-02-19,drugs
תפ_18218-11-19,תפ_37694-03-15,drugs
תפ_18218-11-19,תפ_44427-10-18,drugs
תפ_42956-04-22,עפ_6029-03,drugs
תפ_42956-04-22,תפ_2791-06-18,drugs
תפ_42956-04-22,תפ_34974-01-12,drugs
תפ_60385-08-16,תפ_8123-04-14,drugs
תפ_60385-08-16,תפ_13289-03-15,drugs
תפ_16020-10-22,תפ_57425-01-22,drugs
תפ_16020-10-22,תפ_24514-09-15,drugs
תפ_16020-10-22,תפ_701-12-16,drugs
תפ_16020-10-22,תפ_1136-11-21,drugs
תפ_16020-10-22,תפ_26524-10-14,drugs
תפ_16020-10-22,תפ_691-09-19,drugs
תפ_66437-07-20,תפ_55741-12-18,drugs
תפ_66437-07-20,תפ_8123-04-14,drugs
תפ_45644-11-22,תפ_21127-08-21,drugs
תפ_45644-11-22,תפ_5775-02-18,drugs
תפ_45644-11-22,עפ_6029-03,drugs
תפ_45644-11-22,תפ_28451-09-17,drugs
תפ_45644-11-22,תפ_12194-06-23,drugs
תפ_45644-11-22,תפ_47874-04-19,drugs
תפ_45644-11-22,תפ_50631-06-23,drugs
תפ_45644-11-22,תפ_1387-01-22,drugs
תפ_20872-02-14,תפ_16980-01-14,drugs
תפ_20872-02-14,תפ_17410-08-13,drugs
תפ_20872-02-14,תפ_36953-04-14,drugs
תפ_26647-05-17,תפ_33848-05-14,drugs
תפ_26647-05-17,תפ_37255-05-14,drugs
תפ_26647-05-17,תפ_9369-01-13,drugs
תפ_10902-08-22,תפ_66939-01-17,drugs
תפ_10902-08-22,תפ_53805-09-16,drugs
תפ_10902-08-22,תפ_46548-03-17,drugs
תפ_10902-08-22,תפ_76327-07-19,drugs
תפ_28107-06-20,תפ_20589-02-18,drugs
תפ_28107-06-20,תפ_7420-05-19,drugs
תפ_28107-06-20,תפ_36786-12-18,drugs
תפ_28107-06-20,תפ_17098-06-12,drugs
תפ_28107-06-20,תפ_64418-09-16,drugs
תפ_28107-06-20,תפ_49401-08-15,drugs
תפ_13322-07-22,תפ_68645-11-20,drugs
תפ_13322-07-22,תפ_14751-12-20,drugs
תפ_9804-01-24,תפ_51036-08-15,drugs
תפ_9804-01-24,תפ_49401-08-15,drugs
תפ_9804-01-24,תפ_62866-06-20,drugs
תפ_12143-06-20,עפ_6029-03,drugs
תפ_53127-06-16,תפ_1108-05-15,drugs
תפ_53127-06-16,תפ_19214-08-15,drugs
תפ_53127-06-16,עפ_6029-03,drugs
תפ_53127-06-16,תפ_42006-10-16,drugs
תפ_53127-06-16,תפ_41061-11-14,drugs
תפ_53127-06-16,תפ_41105-10-10,drugs
תפ_53127-06-16,תפ_60882-12-14,drugs
תפ_53127-06-16,תפ_45180-02-13,drugs
תפ_46786-04-18,תפ_6788-06-16,drugs
תפ_46786-04-18,תפ_58966-01-18,drugs
תפ_46786-04-18,תפ_4415-02-18,drugs
תפ_46786-04-18,תפ_26620-12-16,drugs
תפ_41876-08-23,תפ_2802-11-19,drugs
תפ_41876-08-23,תפ_12194-06-23,drugs
תפ_41876-08-23,תפ_37062-10-20,drugs
תפ_41876-08-23,תפ_52589-10-20,drugs
תפ_41876-08-23,תפ_50631-06-23,drugs
תפ_41876-08-23,תפ_45195-11-20,drugs
תפ_8444-04-23,תפ_74742-06-20,drugs
תפ_20967-02-14,תפ_16980-01-14,drugs
תפ_20967-02-14,תפ_20825-08-14,drugs
תפ_20967-02-14,תפ_58243-03-14,drugs
תפ_20967-02-14,תפ_36953-04-14,drugs
תפ_40650-03-22,תפ_37958-02-19,drugs
תפ_5687-03-23,עפ_6029-03,drugs
תפ_59888-08-22,תפ_46604-02-21,drugs
תפ_59888-08-22,תפ_57202-06-19,drugs
תפ_59888-08-22,תפ_44181-01-17,drugs
תפ_59888-08-22,תפ_13223-02-22,drugs
תפ_59888-08-22,תפ_74740-06-20,drugs
תפ_59888-08-22,תפ_24278-11-22,drugs
תפ_63953-01-24,תפ_24257-09-22,drugs
תפ_44279-06-21,עפ_6029-03,drugs
תפ_44279-06-21,תפ_7420-05-19,drugs
תפ_44279-06-21,תפ_26709-06-14,drugs
תפ_44279-06-21,תפ_40639-10-17,drugs
תפ_38176-10-14,עפ_6029-03,drugs
תפ_38176-10-14,תפ_24154-01-12,drugs
תפ_54845-01-19,תפ_39201-05-18,drugs
תפ_54845-01-19,תפ_25458-11-18,drugs
תפ_54845-01-19,תפ_69278-05-18,drugs
תפ_54845-01-19,תפ_8843-02-15,drugs
תפ_54845-01-19,תפ_58591-08-18,drugs
תפ_17242-03-22,תפ_51933-05-12,drugs
תפ_17242-03-22,תפ_15091-06-21,drugs
תפ_17242-03-22,תפ_63255-11-16,drugs
תפ_17242-03-22,תפ_7414-01-15,drugs
תפ_17242-03-22,תפ_19830-10-20,drugs
תפ_20638-04-22,תפ_37495-01-20,drugs
תפ_20638-04-22,תפ_30039-04-20,drugs
תפ_20638-04-22,תפ_51797-01-21,drugs
תפ_20638-04-22,תפ_7867-04-22,drugs
תפ_20638-04-22,תפ_8843-02-15,drugs
תפ_20638-04-22,תפ_49034-02-19,drugs
תפ_3818-01-24,תפ_4460-04-18,drugs
תפ_3818-01-24,תפ_25458-11-18,drugs
תפ_3818-01-24,תפ_39647-01-20,drugs
תפ_3818-01-24,תפ_16958-01-14,drugs
תפ_3818-01-24,תפ_59541-10-18,drugs
תפ_3818-01-24,תפ_9763-11-19,drugs
תפ_3818-01-24,תפ_17677-04-17,drugs
תפ_3818-01-24,תפ_28315-05-23,drugs
תפ_21459-04-15,תפ_5119-09-13,drugs
תפ_21459-04-15,תפ_44091-11-15,drugs
תפ_21459-04-15,תפ_13365-08-13,drugs
תפ_4621-02-23,תפ_53090-10-19,drugs
תפ_4621-02-23,תפ_11608-07-16,drugs
תפ_4621-02-23,תפ_15457-09-18,drugs
תפ_4621-02-23,תפ_26019-02-18,drugs
תפ_54026-01-20,תפ_64660-01-22,drugs
תפ_54026-01-20,תפ_40639-10-17,drugs
תפ_41339-06-20,תפ_39201-05-18,drugs
תפ_41339-06-20,תפ_25458-11-18,drugs
תפ_41339-06-20,תפ_69278-05-18,drugs
תפ_41339-06-20,תפ_32793-08-18,drugs
תפ_41339-06-20,תפ_30039-04-20,drugs
תפ_41339-06-20,תפ_43525-01-21,drugs
תפ_41339-06-20,תפ_58591-08-18,drugs
תפ_49845-08-20,תפ_23774-03-17,drugs
תפ_17415-10-21,עפ_6029-03,drugs
תפ_17415-10-21,תפ_3919-12-20,drugs
תפ_17415-10-21,תפ_3766-09-21,drugs
תפ_54340-08-19,תפ_63596-02-18,drugs
תפ_54340-08-19,תפ_19505-01-18,drugs
תפ_54340-08-19,תפ_5341-07-19,drugs
תפ_54340-08-19,תפ_44666-10-18,drugs
תפ_54340-08-19,תפ_76327-07-19,drugs
תפ_23774-03-17,תפ_44666-10-18,drugs
תפ_23774-03-17,תפ_8843-02-15,drugs
תפ_21605-07-13,עפ_6029-03,drugs
תפ_13535-03-19,תפ_20685-11-16,drugs
תפ_13535-03-19,תפ_21678-03-18,drugs
תפ_3491-09-16,תפ_30494-12-11,drugs
תפ_3491-09-16,תפ_21557-06-16,drugs
תפ_43515-03-16,תפ_45708-01-17,drugs
תפ_43515-03-16,תפ_62059-03-14,drugs
תפ_43515-03-16,תפ_49401-08-15,drugs
תפ_43515-03-16,תפ_40063-03-18,drugs
תפ_67527-03-18,תפ_22140-04-18,drugs
תפ_67527-03-18,תפ_46786-04-18,drugs
תפ_67527-03-18,תפ_6788-06-16,drugs
תפ_67527-03-18,תפ_19902-12-16,drugs
תפ_67527-03-18,תפ_58966-01-18,drugs
תפ_67527-03-18,תפ_4415-02-18,drugs
תפ_67527-03-18,תפ_26620-12-16,drugs
תפ_52725-01-21,תפ_9145-10-19,drugs
תפ_52725-01-21,תפ_62070-05-20,drugs
תפ_52725-01-21,תפ_5188-10-21,drugs
תפ_30746-12-19,תפ_34094-12-13,drugs
תפ_30746-12-19,תפ_63092-12-13,drugs
תפ_46315-12-23,תפ_13223-02-22,drugs
תפ_46315-12-23,תפ_37551-01-16,drugs
תפ_27295-12-17,עפ_6029-03,drugs
תפ_27295-12-17,תפ_19218-01-16,drugs
תפ_27295-12-17,תפ_63696-02-18,drugs
תפ_27295-12-17,תפ_68051-09-16,drugs
תפ_21557-06-16,תפ_23520-10-11,drugs
תפ_21557-06-16,תפ_27542-11-14,drugs
תפ_21557-06-16,תפ_41946-07-16,drugs
תפ_686-05-21,תפ_25458-11-18,drugs
תפ_686-05-21,תפ_45012-03-20,drugs
תפ_686-05-21,תפ_30039-04-20,drugs
תפ_686-05-21,תפ_51797-01-21,drugs
תפ_686-05-21,תפ_8843-02-15,drugs
תפ_686-05-21,תפ_17677-04-17,drugs
תפ_1054-08-21,תפ_22211-06-15,drugs
תפ_1054-08-21,תפ_61617-11-16,drugs
תפ_1054-08-21,תפ_66974-11-17,drugs
תפ_1054-08-21,תפ_7414-01-15,drugs
תפ_1054-08-21,תפ_58979-09-20,drugs
תפ_986-06-21,תפ_63029-12-20,drugs
תפ_986-06-21,תפ_44279-06-21,drugs
תפ_47757-02-18,עפ_6029-03,drugs
תפ_47757-02-18,תפ_6322-04-16,drugs
תפ_47757-02-18,תפ_33848-05-14,drugs
תפ_59939-11-17,תפ_7786-05-16,drugs
תפ_59939-11-17,תפ_56678-03-17,drugs
תפ_20051-12-17,תפ_18510-10-14,drugs
תפ_28615-01-22,תפ_61099-12-18,drugs
תפ_35569-02-23,תפ_58075-11-22,drugs
תפ_63637-06-17,תפ_4001-11-12,drugs
תפ_63637-06-17,תפ_48938-01-15,drugs
תפ_35639-06-16,תפ_33947-10-15,drugs
תפ_35639-06-16,תפ_116-07-16,drugs
תפ_35639-06-16,תפ_8483-03-16,drugs
תפ_35639-06-16,תפ_17917-05-14,drugs
תפ_21471-09-22,תפ_25458-11-18,drugs
תפ_21471-09-22,תפ_33916-02-22,drugs
תפ_21471-09-22,תפ_20197-01-22,drugs
תפ_21471-09-22,תפ_17677-04-17,drugs
תפ_21471-09-22,תפ_45480-02-19,drugs
תפ_46722-01-23,תפ_55331-06-21,drugs
תפ_46722-01-23,תפ_62070-05-20,drugs
תפ_46722-01-23,תפ_21284-10-19,drugs
תפ_46722-01-23,תפ_38069-12-20,drugs
תפ_46722-01-23,תפ_41687-01-22,drugs
תפ_69612-01-23,תפ_25458-11-18,drugs
תפ_69612-01-23,תפ_686-05-21,drugs
תפ_69612-01-23,תפ_45012-03-20,drugs
תפ_69612-01-23,תפ_30039-04-20,drugs
תפ_69612-01-23,תפ_51797-01-21,drugs
תפ_69612-01-23,תפ_8843-02-15,drugs
תפ_69612-01-23,תפ_34787-05-20,drugs
תפ_69612-01-23,תפ_20638-04-22,drugs
תפ_52330-08-18,תפ_19639-05-19,drugs
תפ_52330-08-18,תפ_43875-08-17,drugs
תפ_52330-08-18,תפ_54134-05-18,drugs
תפ_52330-08-18,תפ_40331-03-18,drugs
תפ_52330-08-18,תפ_53788-02-16,drugs
תפ_52330-08-18,תפ_25835-05-18,drugs
תפ_52330-08-18,תפ_36782-07-17,drugs
תפ_52330-08-18,תפ_22531-05-19,drugs
תפ_52330-08-18,תפ_37634-03-15,drugs
תפ_37850-05-17,עפ_6029-03,drugs
תפ_37850-05-17,תפ_36431-04-15,drugs
תפ_37850-05-17,תפ_48135-05-14,drugs
תפ_10140-10-19,תפ_23190-04-21,drugs
תפ_63073-07-22,תפ_24895-03-20,drugs
תפ_63073-07-22,תפ_20767-09-16,drugs
תפ_61718-10-21,תפ_49055-02-18,drugs
תפ_61718-10-21,תפ_20685-11-16,drugs
תפ_61718-10-21,תפ_57043-06-16,drugs
תפ_61718-10-21,תפ_21678-03-18,drugs
תפ_61718-10-21,תפ_19830-10-20,drugs
תפ_2744-09-14,תפ_13793-08-15,drugs
תפ_2744-09-14,תפ_49374-04-14,drugs
תפ_2744-09-14,תפ_20825-08-14,drugs
תפ_2744-09-14,תפ_16980-01-14,drugs
תפ_2744-09-14,תפ_36953-04-14,drugs
תפ_2744-09-14,תפ_58372-12-14,drugs
תפ_50607-03-19,תפ_17410-08-13,drugs
תפ_50607-03-19,תפ_48167-02-13,drugs
תפ_50607-03-19,תפ_63255-11-16,drugs
תפ_50607-03-19,תפ_17822-05-15,drugs
תפ_50607-03-19,תפ_45180-02-13,drugs
תפ_50607-03-19,תפ_42543-06-14,drugs
תפ_6970-05-22,תפ_45480-02-19,drugs
תפ_6970-05-22,תפ_25458-11-18,drugs
תפ_6970-05-22,תפ_17677-04-17,drugs
תפ_11220-12-18,תפ_48938-01-15,drugs
תפ_11220-12-18,עפ_6029-03,drugs
תפ_11220-12-18,תפ_6788-06-16,drugs
תפ_11220-12-18,תפ_46497-09-16,drugs
תפ_11220-12-18,תפ_21477-06-19,drugs
תפ_11220-12-18,תפ_58591-08-18,drugs
תפ_44336-03-19,תפ_37850-05-17,drugs
תפ_44336-03-19,עפ_6029-03,drugs
תפ_44336-03-19,תפ_37480-02-17,drugs
תפ_44336-03-19,תפ_33125-01-14,drugs
תפ_44336-03-19,תפ_14944-08-18,drugs
תפ_63025-03-15,תפ_29401-11-12,drugs
תפ_63025-03-15,תפ_3001-08-12,drugs
תפ_31746-10-22,תפ_23190-04-21,drugs
תפ_8061-02-22,תפ_20393-02-20,drugs
תפ_8061-02-22,תפ_63584-03-18,drugs
תפ_8061-02-22,תפ_34271-10-18,drugs
תפ_39312-12-15,תפ_6929-10-15,drugs
תפ_6316-09-20,תפ_44279-06-21,drugs
תפ_1470-07-16,תפ_6929-10-15,drugs
תפ_20354-10-21,תפ_11608-07-16,drugs
תפ_20354-10-21,תפ_15457-09-18,drugs
תפ_20354-10-21,תפ_24514-09-15,drugs
תפ_20354-10-21,תפ_5775-02-18,drugs
תפ_20354-10-21,תפ_6788-06-16,drugs
תפ_20354-10-21,תפ_58591-08-18,drugs
תפ_42118-11-23,תפ_16541-01-21,drugs
תפ_42118-11-23,תפ_12158-04-23,drugs
תפ_42118-11-23,תפ_27417-07-23,drugs
תפ_42118-11-23,תפ_70231-02-19,drugs
תפ_20484-05-16,עפ_6029-03,drugs
תפ_20484-05-16,תפ_520-05-14,drugs
תפ_3908-11-14,תפ_21719-01-15,drugs
תפ_3908-11-14,תפ_5119-09-13,drugs
תפ_3908-11-14,תפ_13336-05-15,drugs
תפ_70531-11-19,תפ_1108-05-15,drugs
תפ_70531-11-19,תפ_59586-01-14,drugs
תפ_70531-11-19,תפ_30538-02-19,drugs
תפ_70531-11-19,תפ_56179-02-18,drugs
תפ_70531-11-19,תפ_45136-02-13,drugs
תפ_10639-08-22,תפ_66385-03-22,drugs
תפ_30003-03-22,עפ_6029-03,drugs
תפ_30003-03-22,תפ_54460-03-21,drugs
תפ_30003-03-22,תפ_29707-03-22,drugs
תפ_30003-03-22,תפ_35274-02-19,drugs
תפ_5188-10-21,תפ_23190-04-21,drugs
תפ_48281-08-18,תפ_24156-11-12,drugs
תפ_48281-08-18,עפ_6029-03,drugs
תפ_48281-08-18,תפ_10971-03-11,drugs
תפ_48281-08-18,תפ_4001-11-12,drugs
תפ_48281-08-18,תפ_18510-10-14,drugs
תפ_48281-08-18,תפ_37340-06-12,drugs
תפ_48281-08-18,תפ_51123-01-12,drugs
תפ_42156-05-22,תפ_52589-10-20,drugs
תפ_70231-02-19,תפ_27405-05-22,drugs
תפ_70231-02-19,תפ_53692-11-14,drugs
תפ_70231-02-19,תפ_19908-10-21,drugs
תפ_1169-07-20,תפ_31387-10-18,drugs
תפ_1169-07-20,תפ_15668-04-14,drugs
תפ_1169-07-20,תפ_23864-07-18,drugs
תפ_1169-07-20,תפ_48568-10-15,drugs
תפ_1169-07-20,תפ_47067-01-16,drugs
תפ_1169-07-20,תפ_9896-11-16,drugs
תפ_1169-07-20,תפ_36431-04-15,drugs
תפ_49305-06-16,תפ_46896-11-15,drugs
תפ_48352-05-15,תפ_5119-09-13,drugs
תפ_48352-05-15,תפ_44091-11-15,drugs
תפ_48352-05-15,תפ_13365-08-13,drugs
תפ_3766-09-21,עפ_6029-03,drugs
תפ_39647-01-20,תפ_40055-03-18,drugs
תפ_39647-01-20,תפ_47813-03-19,drugs
תפ_39647-01-20,תפ_40063-03-18,drugs
תפ_39647-01-20,תפ_50774-11-15,drugs
תפ_39647-01-20,תפ_25835-05-18,drugs
תפ_53219-03-14,תפ_21605-07-13,drugs
תפ_53219-03-14,תפ_39589-07-13,drugs
תפ_53219-03-14,תפ_48167-02-13,drugs
תפ_53219-03-14,תפ_54179-09-14,drugs
תפ_50631-06-23,תפ_13223-02-22,drugs
תפ_50631-06-23,תפ_47589-10-22,drugs
תפ_50631-06-23,תפ_47757-02-18,drugs
תפ_35571-06-24,תפ_50631-06-23,drugs
תפ_35571-06-24,תפ_2802-11-19,drugs
תפ_35571-06-24,תפ_41876-08-23,drugs
תפ_60380-03-22,תפ_11739-03-21,drugs
תפ_60380-03-22,תפ_45055-01-22,drugs
תפ_60380-03-22,תפ_35274-02-19,drugs
תפ_60380-03-22,תפ_10603-12-18,drugs
תפ_60380-03-22,תפ_29707-03-22,drugs
תפ_76300-05-23,תפ_16015-05-21,drugs
תפ_76300-05-23,תפ_58966-01-18,drugs
תפ_18320-05-19,תפ_34271-10-18,drugs
תפ_18320-05-19,עפ_6029-03,drugs
תפ_18320-05-19,תפ_46914-06-18,drugs
תפ_18320-05-19,תפ_56059-07-17,drugs
תפ_18320-05-19,תפ_21679-04-15,drugs
תפ_30678-02-22,עפ_6029-03,drugs
תפ_30678-02-22,תפ_43983-05-19,drugs
תפ_64144-09-17,תפ_12042-08-13,drugs
תפ_64144-09-17,תפ_24689-03-15,drugs
תפ_5649-09-21,עפ_6029-03,drugs
תפ_5649-09-21,תפ_55287-02-17,drugs
תפ_5649-09-21,תפ_26524-10-14,drugs
תפ_5649-09-21,תפ_5775-02-18,drugs
תפ_30039-04-20,תפ_34787-05-20,drugs
תפ_30039-04-20,תפ_6788-06-16,drugs
תפ_34607-03-17,תפ_51933-05-12,drugs
תפ_34607-03-17,תפ_39589-07-13,drugs
תפ_34607-03-17,תפ_24156-11-12,drugs
תפ_34607-03-17,תפ_21605-07-13,drugs
תפ_34607-03-17,תפ_12111-12-12,drugs
תפ_34607-03-17,תפ_42543-06-14,drugs
תפ_34607-03-17,תפ_37340-06-12,drugs
תפ_47941-06-15,תפ_7325-10-16,drugs
תפ_47941-06-15,תפ_17410-08-13,drugs
תפ_47941-06-15,עפ_6029-03,drugs
תפ_47941-06-15,תפ_29269-02-14,drugs
תפ_47941-06-15,תפ_16389-10-13,drugs
תפ_47941-06-15,תפ_54179-09-14,drugs
תפ_14488-04-19,תפ_16958-01-14,drugs
תפ_7091-03-19,תפ_39201-05-18,drugs
תפ_7091-03-19,עפ_6029-03,drugs
תפ_7091-03-19,תפ_45048-06-14,drugs
תפ_7091-03-19,תפ_16143-03-18,drugs
תפ_7091-03-19,תפ_48281-08-18,drugs
תפ_7091-03-19,תפ_5502-10-15,drugs
תפ_60147-10-15,תפ_50621-12-11,drugs
תפ_45874-03-19,תפ_9860-10-15,drugs
תפ_45874-03-19,תפ_47589-10-22,drugs
תפ_45874-03-19,תפ_25502-05-22,drugs
תפ_44666-10-18,תפ_63596-02-18,drugs
תפ_44666-10-18,תפ_8843-02-15,drugs
תפ_7867-04-22,תפ_37495-01-20,drugs
תפ_7867-04-22,תפ_49034-02-19,drugs
תפ_7867-04-22,תפ_45012-03-20,drugs
תפ_8203-05-23,תפ_43983-05-19,drugs
תפ_8203-05-23,תפ_73652-01-18,drugs
תפ_8203-05-23,תפ_24514-09-15,drugs
תפ_8203-05-23,תפ_37176-11-17,drugs
תפ_33382-01-16,תפ_37259-10-15,drugs
תפ_56824-09-20,תפ_44352-01-14,drugs
תפ_47753-11-14,תפ_5119-09-13,drugs
תפ_47753-11-14,תפ_44091-11-15,drugs
תפ_47753-11-14,תפ_13365-08-13,drugs
תפ_737-10-13,עפ_6029-03,drugs
תפ_6659-02-21,עפ_6029-03,drugs
תפ_6659-02-21,תפ_30039-04-20,drugs
תפ_6659-02-21,תפ_32174-07-20,drugs
תפ_44694-10-18,תפ_44427-10-18,drugs
תפ_60015-05-22,תפ_5486-09-21,drugs
תפ_60015-05-22,תפ_51797-01-21,drugs
תפ_60015-05-22,תפ_30039-04-20,drugs
תפ_56285-05-24,תפ_23282-05-17,drugs
תפ_56285-05-24,תפ_37062-10-20,drugs
תפ_36469-02-12,תפ_5119-09-13,drugs
תפ_36469-02-12,תפ_4001-11-12,drugs
תפ_36469-02-12,תפ_44091-11-15,drugs
תפ_36469-02-12,תפ_13365-08-13,drugs
תפ_13048-04-21,תפ_40327-10-19,drugs
תפ_13048-04-21,תפ_45012-03-20,drugs
תפ_33888-10-14,תפ_8516-03-12,drugs
תפ_33888-10-14,תפ_17410-08-13,drugs
תפ_51354-02-17,תפ_22160-02-14,drugs
תפ_30197-04-17,עפ_6029-03,drugs
תפ_30197-04-17,תפ_21679-04-15,drugs
תפ_30197-04-17,תפ_34271-10-18,drugs
תפ_30197-04-17,תפ_46914-06-18,drugs
תפ_41968-09-17,תפ_48512-04-15,drugs
תפ_41968-09-17,תפ_5119-09-13,drugs
תפ_41968-09-17,תפ_44091-11-15,drugs
תפ_41968-09-17,תפ_13365-08-13,drugs
תפ_34752-02-21,עפ_6029-03,drugs
תפ_34752-02-21,תפ_16690-05-19,drugs
תפ_34752-02-21,תפ_7420-05-19,drugs
תפ_34752-02-21,תפ_44279-06-21,drugs
תפ_19985-04-14,עפ_6029-03,drugs
תפ_19985-04-14,תפ_17410-08-13,drugs
תפ_17780-09-16,תפ_607-10-13,drugs
תפ_17780-09-16,תפ_19902-12-16,drugs
תפ_17780-09-16,תפ_41280-09-16,drugs
תפ_38149-09-17,תפ_41189-09-15,drugs
תפ_38149-09-17,תפ_3781-11-11,drugs
תפ_38149-09-17,תפ_42543-06-14,drugs
תפ_4435-07-19,תפ_16958-01-14,drugs
תפ_4435-07-19,תפ_14488-04-19,drugs
תפ_4435-07-19,תפ_53517-08-15,drugs
תפ_4435-07-19,תפ_74036-12-19,drugs
תפ_4435-07-19,תפ_8843-02-15,drugs
תפ_22211-06-15,תפ_44601-05-14,drugs
תפ_22211-06-15,תפ_37002-02-16,drugs
תפ_22211-06-15,תפ_2415-12-13,drugs
תפ_22211-06-15,תפ_36431-04-15,drugs
תפ_22211-06-15,תפ_7568-04-14,drugs
תפ_14474-03-20,תפ_3001-08-12,drugs
תפ_13053-08-19,תפ_70274-07-20,drugs
תפ_58505-11-19,תפ_55035-10-18,drugs
תפ_58505-11-19,תפ_1108-05-15,drugs
תפ_33183-03-18,תפ_44601-05-14,drugs
תפ_33183-03-18,תפ_36431-04-15,drugs
תפ_33183-03-18,תפ_63092-12-13,drugs
תפ_15783-08-22,תפ_20767-09-16,drugs
תפ_15783-08-22,תפ_19988-08-19,drugs
תפ_15783-08-22,תפ_50729-04-21,drugs
תפ_15783-08-22,תפ_31271-01-23,drugs
תפ_15783-08-22,תפ_41902-03-21,drugs
תפ_5341-07-19,תפ_16969-03-15,drugs
תפ_5341-07-19,תפ_16759-07-17,drugs
תפ_5341-07-19,תפ_5119-09-13,drugs
תפ_5341-07-19,תפ_48512-04-15,drugs
תפ_5341-07-19,תפ_64418-09-16,drugs
תפ_5341-07-19,תפ_21679-04-15,drugs
תפ_5341-07-19,תפ_41968-09-17,drugs
תפ_28292-09-20,תפ_30278-05-12,drugs
תפ_28292-09-20,תפ_11370-07-16,drugs
תפ_1484-03-24,תפ_13048-04-21,drugs
תפ_1484-03-24,תפ_49625-04-17,drugs
תפ_1484-03-24,תפ_10812-12-21,drugs
תפ_1484-03-24,תפ_39513-02-21,drugs
תפ_1484-03-24,תפ_40327-10-19,drugs
תפ_1484-03-24,תפ_69612-01-23,drugs
תפ_15747-08-22,תפ_5649-09-21,drugs
תפ_15747-08-22,עפ_6029-03,drugs
תפ_15747-08-22,תפ_41833-08-23,drugs
תפ_15747-08-22,תפ_46978-01-22,drugs
תפ_15747-08-22,תפ_26620-12-16,drugs
תפ_44882-08-13,תפ_17410-08-13,drugs
תפ_1990-11-22,תפ_11608-07-16,drugs
תפ_1990-11-22,תפ_46786-04-18,drugs
תפ_1990-11-22,תפ_55287-02-17,drugs
תפ_1990-11-22,תפ_58966-01-18,drugs
תפ_1990-11-22,תפ_63413-01-22,drugs
תפ_1990-11-22,תפ_37958-02-19,drugs
תפ_1352-08-22,תפ_67527-03-18,drugs
תפ_1352-08-22,תפ_19902-12-16,drugs
תפ_1352-08-22,תפ_13718-09-16,drugs
תפ_1352-08-22,תפ_42761-01-18,drugs
תפ_1352-08-22,תפ_22537-01-18,drugs
תפ_42806-07-18,תפ_38435-11-17,drugs
תפ_42806-07-18,תפ_2200-02-18,drugs
תפ_42806-07-18,תפ_50497-04-17,drugs
תפ_42806-07-18,תפ_40484-05-16,drugs
תפ_42806-07-18,תפ_1969-02-17,drugs
תפ_42806-07-18,תפ_29577-11-16,drugs
תפ_29373-12-23,תפ_55035-10-18,drugs
תפ_29373-12-23,תפ_44501-11-16,drugs
תפ_5486-09-21,תפ_51797-01-21,drugs
תפ_5486-09-21,תפ_30039-04-20,drugs
תפ_15263-09-18,תפ_39299-11-18,drugs
תפ_15263-09-18,תפ_22160-02-14,drugs
תפ_15263-09-18,תפ_46497-09-16,drugs
