verdict,domain,in_deg,out_deg,low,high,year,court
תפ_3745-09-16,drugs,1,0,15.0,48.0,2016,תפ
תפ_52322-10-23,weapon,2,3,28.0,48.0,2023,תפ
תפ_10996-05-16,drugs,0,1,0.0,12.0,2016,תפ
תפ_1139-06-23,weapon,0,4,54.0,28.0,2023,תפ
תפ_6659-02-21,drugs,0,4,15.0,36.0,2021,תפ
תפ_34866-09-22,drugs,0,1,6.0,24.0,2022,תפ
תפ_7629-11-17,drugs,1,0,24.0,48.0,2017,תפ
תפ_25922-06-24,weapon,0,0,30.0,48.0,2024,תפ
תפח_13491-09-20,weapon,1,3,192.0,264.0,2020,תפח
תפ_33798-05-18,drugs,0,2,10.0,24.0,2018,תפ
תפ_1873-07-21,drugs,0,0,0.0,15.0,2021,תפ
תפ_11314-11-16,drugs,1,0,2.0,8.0,2016,תפ
תפ_28544-01-21,drugs,0,2,22.0,48.0,2021,תפ
תפ_58773-08-21,weapon,0,3,42.0,70.0,2021,תפ
תפ_50474-02-21,drugs,2,0,12.0,24.0,2021,תפ
תפ_34448-01-20,weapon,0,0,8.0,24.0,2020,תפ
תפח_33100-10-18,weapon,0,0,144.0,216.0,2018,תפח
תפ_65828-06-20,drugs,0,0,11.0,34.0,2020,תפ
תפ_59009-05-21,drugs,0,2,9.0,24.0,2021,תפ
תפ_40810-08-15,drugs,0,0,6.0,12.0,2015,תפ
תפ_21339-07-21,drugs,0,1,0.0,8.0,2021,תפ
תפח_66838-06-17,weapon,0,0,16.0,36.0,2017,תפח
תפ_10108-11-21,drugs,0,5,9.0,18.0,2021,תפ
תפ_12761-11-15,weapon,4,0,12.0,36.0,2015,תפ
תפ_5672-11-18,drugs,1,1,9.0,24.0,2018,תפ
תפ_9736-03-16,drugs,0,0,24.0,40.0,2016,תפ
תפ_21536-06-20,drugs,0,1,13.0,30.0,2020,תפ
תפ_62958-10-15,weapon,0,0,12.0,12.0,2015,תפ
תפ_46074-01-24,weapon,0,0,32.0,48.0,2024,תפ
תפ_55664-02-14,weapon,0,2,12.0,36.0,2014,תפ
תפ_23864-07-18,drugs,1,0,6.0,15.0,2018,תפ
תפ_14373-03-22,weapon,0,2,48.0,96.0,2022,תפ
תפ_37062-10-20,drugs,3,0,15.0,30.0,2020,תפ
תפ_49244-01-22,drugs,0,3,6.0,18.0,2022,תפ
תפ_29790-07-15,drugs,1,0,6.0,18.0,2015,תפ
תפ_26718-06-14,drugs,0,0,1.0,12.0,2014,תפ
תפ_2230-06-18,drugs,0,0,2.0,12.0,2018,תפ
תפ_17935-01-20,weapon,2,4,10.0,36.0,2020,תפ
תפ_45489-04-21,drugs,0,0,2.0,8.0,2021,תפ
תפ_48194-05-22,drugs,0,2,6.0,12.0,2022,תפ
תפ_70552-06-20,weapon,0,1,6.0,18.0,2020,תפ
תפ_4001-11-12,drugs,2,0,0.0,9.0,2012,תפ
תפ_21471-09-22,drugs,0,6,22.0,46.0,2022,תפ
תפ_4719-02-23,drugs,0,7,8.0,18.0,2023,תפ
תפ_11765-09-20,drugs,0,0,36.0,60.0,2020,תפ
תפ_9210-02-20,drugs,4,0,6.0,18.0,2020,תפ
תפ_44460-01-15,drugs,0,0,16.0,36.0,2015,תפ
תפ_4460-04-18,drugs,8,5,20.0,46.0,2018,תפ
תפ_25903-05-16,drugs,2,0,15.0,30.0,2016,תפ
תפ_42673-04-12,drugs,0,0,0.0,12.0,2012,תפ
תפ_39111-09-13,drugs,0,0,0.0,18.0,2013,תפ
תפ_29798-07-16,drugs,0,0,8.0,18.0,2016,תפ
תפ_8202-11-19,drugs,0,0,4.0,12.0,2019,תפ
תפ_35179-09-14,weapon,0,1,10.0,30.0,2014,תפ
תפ_26524-10-14,weapon,1,0,36.0,60.0,2014,תפ
עפ_617-15,weapon,0,0,7.0,18.0,2015,עפ
תפ_31228-01-22,weapon,2,3,24.0,48.0,2022,תפ
תפ_32704-10-14,drugs,1,1,6.0,18.0,2014,תפ
תפ_57318-09-16,drugs,0,0,8.0,18.0,2016,תפ
תפ_25587-07-17,weapon,0,0,8.0,24.0,2017,תפ
תפ_61452-12-22,weapon,0,2,24.0,44.0,2022,תפ
תפ_36091-07-15,weapon,0,3,54.0,84.0,2015,תפ
תפ_54732-03-18,weapon,0,1,14.0,32.0,2018,תפ
תפ_16014-01-22,drugs,0,0,9.0,24.0,2022,תפ
תפ_34737-09-21,weapon,1,3,12.0,24.0,2021,תפ
תפ_53090-10-19,drugs,0,0,20.0,44.0,2019,תפ
תפ_20841-09-15,drugs,0,0,15.0,40.0,2015,תפ
תפ_28180-09-12,drugs,1,0,36.0,96.0,2012,תפ
תפ_50975-07-19,weapon,0,0,9.0,24.0,2019,תפ
תפ_22426-12-15,drugs,0,2,6.0,12.0,2015,תפ
תפ_46701-08-22,drugs,0,0,24.0,52.0,2022,תפ
תפ_35074-05-17,drugs,2,2,6.0,24.0,2017,תפ
תפ_68958-01-19,drugs,1,2,21.0,48.0,2019,תפ
תפ_43084-09-20,drugs,0,1,24.0,48.0,2020,תפ
תפ_44812-06-13,weapon,1,0,15.0,40.0,2013,תפ
תפ_47168-03-18,drugs,0,2,1.0,12.0,2018,תפ
תפ_9220-06-20,drugs,1,0,24.0,42.0,2020,תפ
עפ_4456-21,weapon,71,0,48.0,108.0,2021,עפ
תפ_42827-10-18,drugs,1,1,6.0,12.0,2018,תפ
תפ_40686-07-21,weapon,0,0,8.0,18.0,2021,תפ
תפח_355-09-13,weapon,1,0,48.0,120.0,2013,תפח
תפ_57002-03-23,weapon,0,2,18.0,36.0,2023,תפ
תפ_21137-11-23,drugs,0,0,30.0,48.0,2023,תפ
תפ_15054-05-15,drugs,0,0,24.0,60.0,2015,תפ
תפ_22604-10-14,drugs,0,0,5.0,12.0,2014,תפ
תפ_33509-06-13,drugs,0,0,24.0,48.0,2013,תפ
תפ_15974-06-20,weapon,0,0,8.0,22.0,2020,תפ
תפ_18013-01-15,weapon,0,1,24.0,48.0,2015,תפ
תפ_6322-04-16,drugs,6,1,18.0,42.0,2016,תפ
תפ_44501-11-16,drugs,10,0,13.0,30.0,2016,תפ
תפ_4258-07-15,drugs,2,0,0.0,12.0,2015,תפ
תפ_12546-04-16,drugs,0,1,6.0,18.0,2016,תפ
תפ_50148-01-14,weapon,1,2,72.0,120.0,2014,תפ
תפ_8127-05-22,drugs,0,0,0.0,12.0,2022,תפ
תפ_10231-07-14,drugs,0,0,0.0,36.0,2014,תפ
תפ_26928-08-19,drugs,0,0,24.0,18.0,2019,תפ
תפ_20068-07-22,drugs,0,1,7.0,18.0,2022,תפ
תפ_38471-05-24,weapon,0,0,52.0,72.0,2024,תפ
תפ_41730-12-19,drugs,0,0,2.0,10.0,2019,תפ
תפ_44250-12-15,drugs,0,0,8.0,24.0,2015,תפ
תפ_40331-03-18,drugs,6,4,6.0,15.0,2018,תפ
תפ_229-08-16,weapon,0,3,84.0,120.0,2016,תפ
תפ_18039-10-21,weapon,5,3,40.0,60.0,2021,תפ
תפ_45761-05-17,weapon,1,0,18.0,48.0,2017,תפ
תפ_8681-02-23,drugs,0,0,0.0,12.0,2023,תפ
תפ_12320-10-17,drugs,0,1,4.0,10.0,2017,תפ
תפ_1047-02-24,drugs,0,4,6.0,36.0,2024,תפ
תפ_327-04-17,drugs,1,0,10.0,26.0,2017,תפ
תפח_866-07-14,weapon,0,2,120.0,180.0,2014,תפח
תפ_36431-04-15,drugs,7,0,0.0,10.0,2015,תפ
תפ_30016-09-12,weapon,0,0,6.0,18.0,2012,תפ
תפ_3818-01-24,drugs,0,8,16.0,36.0,2024,תפ
תפ_18907-07-12,weapon,0,0,36.0,72.0,2012,תפ
תפ_1404-03-24,drugs,1,0,7.0,18.0,2024,תפ
תפ_7168-08-23,weapon,1,0,20.0,36.0,2023,תפ
תפ_1968-08-15,drugs,0,0,12.0,36.0,2015,תפ
תפ_28845-04-22,weapon,0,4,24.0,50.0,2022,תפ
תפ_21415-03-17,weapon,0,0,10.0,20.0,2017,תפ
תפ_17393-10-17,weapon,0,0,16.0,36.0,2017,תפ
עפ_6886-17,drugs,9,0,48.0,84.0,2017,עפ
תפ_3454-02-17,weapon,2,0,36.0,72.0,2017,תפ
תפ_64303-01-22,weapon,3,3,24.0,50.0,2022,תפ
תפ_3673-04-18,drugs,0,5,18.0,30.0,2018,תפ
תפח_53698-03-17,weapon,0,10,96.0,132.0,2017,תפח
תפ_8440-07-20,drugs,0,1,10.0,20.0,2020,תפ
תפ_54179-08-22,drugs,0,2,10.0,24.0,2022,תפ
תפ_57360-05-13,drugs,0,0,0.0,6.0,2013,תפ
תפ_9733-02-21,drugs,0,0,8.0,20.0,2021,תפ
תפ_68754-10-21,drugs,0,0,10.0,30.0,2021,תפ
תפ_19019-10-16,weapon,1,3,20.0,52.0,2016,תפ
תפ_17042-04-16,drugs,0,0,10.0,30.0,2016,תפ
תפ_25537-07-24,drugs,0,1,11.0,22.0,2024,תפ
תפ_36868-09-18,drugs,0,1,12.0,30.0,2018,תפ
תפח_63185-07-21,drugs,0,0,14.0,19.0,2021,תפח
תפ_43957-09-20,weapon,1,0,9.0,24.0,2020,תפ
תפ_33385-07-24,weapon,0,0,20.0,40.0,2024,תפ
תפ_1219-06-23,weapon,0,8,14.0,28.0,2023,תפ
תפח_17033-01-22,weapon,0,12,60.0,108.0,2022,תפח
תפ_12352-03-20,drugs,0,0,10.0,24.0,2020,תפ
תפ_42116-04-17,drugs,0,1,3.0,12.0,2017,תפ
תפ_19601-09-12,drugs,0,0,5.0,16.0,2012,תפ
תפ_25085-02-19,drugs,0,0,5.0,12.0,2019,תפ
תפח_36202-01-22,weapon,0,1,168.0,216.0,2022,תפח
תפ_33726-11-21,weapon,1,6,18.0,36.0,2021,תפ
תפ_60820-07-14,weapon,0,1,48.0,84.0,2014,תפ
תפ_3686-01-16,weapon,1,1,18.0,48.0,2016,תפ
תפ_71476-07-23,weapon,0,0,44.0,60.0,2023,תפ
תפ_36414-03-16,weapon,0,0,6.0,18.0,2016,תפ
תפ_12233-08-12,weapon,8,1,5.0,30.0,2012,תפ
תפ_23613-02-22,drugs,0,0,6.0,18.0,2022,תפ
תפ_32895-05-22,drugs,0,0,6.0,18.0,2022,תפ
תפ_49294-07-20,weapon,0,2,18.0,40.0,2020,תפ
תפ_27619-07-22,weapon,0,0,66.0,108.0,2022,תפ
תפ_61659-01-20,drugs,1,1,14.0,24.0,2020,תפ
תפ_10393-03-21,drugs,0,1,18.0,36.0,2021,תפ
תפ_30433-04-11,drugs,0,0,5.0,18.0,2011,תפ
הת_26563-10-14,drugs,0,0,6.0,12.0,2014,הת
תפ_53539-11-17,weapon,0,1,6.0,18.0,2017,תפ
תפ_27295-12-17,drugs,0,2,6.0,18.0,2017,תפ
תפ_40199-07-20,drugs,0,0,3.0,12.0,2020,תפ
תפ_17997-06-24,weapon,0,0,36.0,66.0,2024,תפ
תפ_39230-10-21,drugs,0,0,18.0,48.0,2021,תפ
תפ_33666-05-15,drugs,3,1,36.0,60.0,2015,תפ
תפ_45156-04-15,drugs,0,0,36.0,60.0,2015,תפ
תפ_26210-11-21,weapon,0,4,48.0,66.0,2021,תפ
תפ_45138-08-24,weapon,0,0,28.0,42.0,2024,תפ
תפ_12498-10-12,weapon,2,0,2.0,7.0,2012,תפ
תפ_38303-12-13,weapon,0,1,6.0,24.0,2013,תפ
תפ_30494-12-11,drugs,1,0,6.0,18.0,2011,תפ
תפ_44694-10-18,drugs,0,1,12.0,24.0,2018,תפ
תפ_5968-07-16,drugs,0,0,15.0,36.0,2016,תפ
תפ_20477-02-20,weapon,1,3,10.0,30.0,2020,תפ
תפ_24088-12-13,weapon,0,0,6.0,15.0,2013,תפ
תפ_5779-09-21,weapon,1,0,12.0,36.0,2021,תפ
תפ_47941-06-15,weapon,0,0,3.0,12.0,2015,תפ
תפ_17948-09-17,weapon,0,1,15.0,30.0,2017,תפ
תפ_8483-03-16,drugs,2,0,0.0,6.0,2016,תפ
תפ_54551-10-23,weapon,0,0,10.0,24.0,2023,תפ
תפ_44843-01-19,drugs,0,0,0.0,10.0,2019,תפ
תפ_21748-05-16,weapon,0,1,10.0,30.0,2016,תפ
תפ_25131-04-23,weapon,0,0,36.0,60.0,2023,תפ
תפ_45065-03-13,drugs,0,0,7.0,18.0,2013,תפ
תפ_33898-01-22,drugs,0,1,30.0,50.0,2022,תפ
תפ_65282-02-19,weapon,0,0,10.0,30.0,2019,תפ
תפ_43271-05-21,weapon,0,3,60.0,96.0,2021,תפ
תפ_46315-12-23,drugs,0,4,30.0,46.0,2023,תפ
תפ_5711-02-09,weapon,1,0,36.0,60.0,2009,תפ
תפ_73275-01-23,weapon,0,1,48.0,84.0,2023,תפ
תפ_64378-07-24,weapon,0,0,15.0,30.0,2024,תפ
תפ_14479-06-20,weapon,0,2,36.0,72.0,2020,תפ
תפ_35169-02-18,drugs,0,0,6.0,14.0,2018,תפ
תפ_57378-09-20,drugs,0,0,20.0,40.0,2020,תפ
תפ_45102-06-19,drugs,0,0,8.0,20.0,2019,תפ
תפ_17655-10-22,weapon,4,6,24.0,50.0,2022,תפ
תפ_3214-11-12,weapon,3,1,5.0,30.0,2012,תפ
תפ_19908-10-21,weapon,2,13,24.0,54.0,2021,תפ
תפ_54696-06-17,drugs,0,0,48.0,84.0,2017,תפ
תפ_3750-08-20,drugs,2,0,36.0,60.0,2020,תפ
תפ_57910-06-24,drugs,0,4,22.0,46.0,2024,תפ
תפ_50082-03-16,drugs,0,2,18.0,48.0,2016,תפ
תפ_40321-10-23,weapon,0,0,14.0,36.0,2023,תפ
תפ_33879-04-16,weapon,0,1,4.0,15.0,2016,תפ
תפ_36775-09-19,drugs,0,1,15.0,30.0,2019,תפ
תפ_41870-05-22,drugs,0,0,22.0,44.0,2022,תפ
תפ_23075-10-23,weapon,0,2,30.0,42.0,2023,תפ
תפ_42806-07-18,drugs,1,0,5.0,18.0,2018,תפ
תפ_40484-05-16,drugs,2,0,6.0,24.0,2016,תפ
תפ_46939-09-23,weapon,1,4,15.0,36.0,2023,תפ
תפ_16457-06-19,drugs,0,0,9.0,18.0,2019,תפ
תפ_50360-06-20,drugs,0,0,14.0,30.0,2020,תפ
תפ_15919-12-12,drugs,0,0,24.0,52.0,2012,תפ
תפ_63637-06-17,drugs,0,2,12.0,28.0,2017,תפ
תפ_69852-03-23,weapon,0,0,72.0,102.0,2023,תפ
תפ_39792-12-21,weapon,1,5,42.0,72.0,2021,תפ
תפ_65963-10-21,drugs,5,1,24.0,48.0,2021,תפ
תפ_18285-08-16,drugs,0,1,0.0,12.0,2016,תפ
תפ_375-02-19,drugs,0,0,6.0,20.0,2019,תפ
תפ_27819-06-21,drugs,0,0,24.0,48.0,2021,תפ
תפ_34873-01-15,drugs,0,0,6.0,18.0,2015,תפ
תפ_30206-12-12,weapon,0,0,5.0,15.0,2012,תפ
תפ_15963-02-13,drugs,0,0,6.0,24.0,2013,תפ
תפ_52982-03-16,drugs,0,0,30.0,60.0,2016,תפ
תפ_23028-10-13,drugs,1,0,1.0,24.0,2013,תפ
תפ_14449-06-13,drugs,0,1,6.0,12.0,2013,תפ
תפ_51036-08-15,drugs,5,0,16.0,36.0,2015,תפ
תפ_1340-10-14,drugs,0,0,5.0,30.0,2014,תפ
תפ_4338-04-13,weapon,13,2,12.0,36.0,2013,תפ
תפ_29863-03-22,drugs,0,0,36.0,50.0,2022,תפ
תפ_6474-08-20,weapon,0,2,24.0,48.0,2020,תפ
עפ_6390-20,weapon,1,0,168.0,204.0,2020,עפ
תפ_62597-10-17,weapon,4,7,6.0,30.0,2017,תפ
תפ_6132-03-16,drugs,0,0,10.0,24.0,2016,תפ
תפ_27523-03-13,drugs,0,0,7.0,16.0,2013,תפ
תפח_46412-12-15,weapon,0,1,24.0,48.0,2015,תפח
תפ_21296-11-14,weapon,0,4,24.0,60.0,2014,תפ
תפ_19981-06-16,drugs,1,0,10.0,20.0,2016,תפ
תפ_25277-02-13,drugs,0,0,6.0,18.0,2013,תפ
תפ_21127-08-21,drugs,2,1,36.0,60.0,2021,תפ
תפ_36728-06-18,weapon,0,3,18.0,48.0,2018,תפ
תפ_52785-01-20,drugs,0,5,24.0,48.0,2020,תפ
תפ_46177-07-20,drugs,0,0,0.0,12.0,2020,תפ
תפ_63737-05-24,drugs,0,1,9.0,26.0,2024,תפ
תפ_49387-04-24,drugs,1,0,8.0,24.0,2024,תפ
תפ_3107-09-12,drugs,0,0,12.0,24.0,2012,תפ
תפ_16678-03-17,drugs,0,0,6.0,16.0,2017,תפ
תפ_52099-10-20,weapon,2,0,42.0,78.0,2020,תפ
תפ_16420-10-16,weapon,1,0,72.0,120.0,2016,תפ
תפ_686-05-21,drugs,1,7,26.0,54.0,2021,תפ
תפ_33772-09-24,weapon,0,0,18.0,36.0,2024,תפ
תפ_39593-07-15,drugs,0,0,10.0,30.0,2015,תפ
תפ_54783-11-19,drugs,0,0,10.0,24.0,2019,תפ
תפ_46118-07-24,drugs,0,5,45.0,66.0,2024,תפ
תפ_34266-09-18,drugs,0,1,0.0,8.0,2018,תפ
תפ_49106-03-21,drugs,0,0,8.0,24.0,2021,תפ
תפ_70111-03-23,weapon,0,14,55.0,85.0,2023,תפ
תפ_22499-12-24,weapon,0,0,9.0,20.0,2024,תפ
תפ_44174-05-21,drugs,0,1,9.0,24.0,2021,תפ
תפ_10823-06-17,drugs,0,0,0.0,6.0,2017,תפ
תפ_54308-12-18,weapon,1,1,36.0,84.0,2018,תפ
תפ_3013-04-18,weapon,0,2,9.0,24.0,2018,תפ
תפ_39953-08-24,drugs,0,3,18.0,36.0,2024,תפ
תפ_13690-04-17,drugs,0,0,60.0,84.0,2017,תפ
תפ_25672-10-23,weapon,0,0,16.0,40.0,2023,תפ
תפק_25089-09-21,drugs,0,0,8.0,20.0,2021,תפק
תפ_64950-06-16,weapon,0,1,60.0,96.0,2016,תפ
תפ_24771-06-21,drugs,0,0,6.0,18.0,2021,תפ
תפ_5714-08-24,drugs,0,0,9.0,20.0,2024,תפ
תפ_54208-06-22,drugs,0,2,30.0,55.0,2022,תפ
תפ_3742-07-18,weapon,4,2,6.0,18.0,2018,תפ
תפ_33420-12-20,weapon,0,10,22.0,50.0,2020,תפ
תפ_26347-11-23,weapon,0,3,27.0,54.0,2023,תפ
תפ_31827-10-19,drugs,0,0,0.0,12.0,2019,תפ
תפ_3661-11-23,weapon,0,0,18.0,36.0,2023,תפ
תפ_56018-10-19,drugs,0,0,4.0,10.0,2019,תפ
תפ_19218-01-16,drugs,5,0,6.0,24.0,2016,תפ
תפ_23475-08-13,weapon,0,2,18.0,48.0,2013,תפ
תפ_39234-11-13,weapon,1,0,36.0,72.0,2013,תפ
תפ_19965-05-12,drugs,0,0,20.0,84.0,2012,תפ
תפ_16543-05-16,weapon,0,0,5.0,12.0,2016,תפ
תפ_15783-08-22,drugs,0,3,3.0,8.0,2022,תפ
תפ_63000-01-18,weapon,1,2,8.0,20.0,2018,תפ
תפ_69925-03-23,weapon,0,0,36.0,60.0,2023,תפ
תפ_59533-10-15,weapon,0,0,7.0,24.0,2015,תפ
תפ_41775-01-11,weapon,0,1,5.0,18.0,2011,תפ
עפג_2024-04-21,weapon,20,0,18.0,36.0,2021,עפג
תפ_32879-04-19,drugs,2,0,13.0,30.0,2019,תפ
תפ_60575-07-19,drugs,0,0,1.0,6.0,2019,תפ
תפ_25147-05-20,drugs,0,0,4.0,14.0,2020,תפ
תפ_4415-02-18,drugs,1,1,54.0,90.0,2018,תפ
תפ_21616-12-12,drugs,0,0,6.0,18.0,2012,תפ
תפ_42608-12-19,drugs,0,0,14.0,36.0,2019,תפ
תפ_15927-07-23,drugs,0,0,16.0,30.0,2023,תפ
תפ_12154-11-14,weapon,0,0,12.0,36.0,2014,תפ
תפ_21291-04-23,drugs,0,0,36.0,66.0,2023,תפ
תפ_44314-05-16,drugs,0,0,6.0,12.0,2016,תפ
תפ_2008-09-16,drugs,0,0,18.0,36.0,2016,תפ
תפ_29375-04-13,weapon,0,0,10.0,32.0,2013,תפ
תפ_701-12-16,weapon,1,0,15.0,36.0,2016,תפ
תפ_36543-01-14,drugs,0,3,5.0,18.0,2014,תפ
תפ_6961-02-22,weapon,1,1,48.0,96.0,2022,תפ
תפ_56488-05-19,weapon,0,0,18.0,42.0,2019,תפ
תפ_48751-01-23,drugs,0,0,9.0,18.0,2023,תפ
תפ_21208-09-13,drugs,0,0,3.0,12.0,2013,תפ
תפ_22913-07-22,weapon,0,0,30.0,50.0,2022,תפ
תפ_47400-12-15,drugs,0,0,4.0,14.0,2015,תפ
תפ_7544-11-16,weapon,0,2,13.0,36.0,2016,תפ
תפ_63963-12-12,drugs,0,0,12.0,36.0,2012,תפ
תפח_27442-01-18,drugs,0,0,10.0,72.0,2018,תפח
תפ_57202-06-19,weapon,1,0,10.0,30.0,2019,תפ
תפ_19821-02-17,weapon,3,5,24.0,48.0,2017,תפ
תפ_34399-08-14,drugs,0,0,6.0,12.0,2014,תפ
תפ_22537-01-18,drugs,1,7,48.0,84.0,2018,תפ
תפ_49344-11-23,weapon,0,2,30.0,48.0,2023,תפ
תפ_12495-01-15,drugs,0,0,10.0,30.0,2015,תפ
תפ_2415-12-13,drugs,0,0,0.0,12.0,2013,תפ
תפ_14824-12-13,weapon,2,1,10.0,30.0,2013,תפ
תפ_3884-10-23,weapon,0,2,24.0,48.0,2023,תפ
תפ_44427-10-18,drugs,4,0,12.0,24.0,2018,תפ
תפ_53124-07-19,drugs,0,0,0.0,12.0,2019,תפ
תפ_59800-05-22,drugs,0,0,12.0,30.0,2022,תפ
תפ_36953-04-14,drugs,5,0,10.0,24.0,2014,תפ
תפ_50662-03-17,drugs,0,0,0.0,8.0,2017,תפ
תפ_37567-12-14,drugs,0,0,6.0,18.0,2014,תפ
תפ_60270-11-21,drugs,0,0,18.0,48.0,2021,תפ
תפ_53948-11-14,drugs,3,1,0.0,12.0,2014,תפ
תפ_63029-12-20,drugs,6,0,6.0,18.0,2020,תפ
תפ_7994-06-21,drugs,1,1,6.0,18.0,2021,תפ
תפ_2548-02-19,drugs,0,0,0.0,12.0,2019,תפ
תפ_50145-08-20,weapon,0,0,10.0,30.0,2020,תפ
תפ_21594-06-16,weapon,2,8,8.0,18.0,2016,תפ
תפ_1203-08-19,weapon,0,2,30.0,54.0,2019,תפ
תפ_49021-11-21,weapon,0,0,12.0,24.0,2021,תפ
תפ_7133-07-20,weapon,7,3,19.0,48.0,2020,תפ
תפ_42581-06-21,weapon,1,3,72.0,108.0,2021,תפ
תפ_23443-04-21,drugs,0,2,16.0,30.0,2021,תפ
תפ_50916-06-16,weapon,0,2,28.0,48.0,2016,תפ
תפ_28435-02-22,drugs,0,0,5.0,12.0,2022,תפ
תפ_36216-09-12,weapon,0,0,48.0,84.0,2012,תפ
תפ_46267-08-23,weapon,0,6,48.0,72.0,2023,תפ
תפח_35048-04-17,weapon,2,0,54.0,96.0,2017,תפח
תפ_24044-06-22,weapon,1,9,24.0,46.0,2022,תפ
תפ_20638-04-22,drugs,2,0,27.0,55.0,2022,תפ
תפ_36267-12-23,weapon,0,0,11.0,36.0,2023,תפ
תפ_35259-01-13,weapon,0,0,44.0,12.0,2013,תפ
תפ_20796-10-23,drugs,0,2,18.0,42.0,2023,תפ
תפ_54460-03-21,weapon,5,9,30.0,60.0,2021,תפ
תפ_60368-03-15,drugs,1,0,12.0,72.0,2015,תפ
תפ_34680-04-13,drugs,0,0,4.0,14.0,2013,תפ
תפ_30974-03-14,weapon,0,0,30.0,60.0,2014,תפ
תפ_44387-11-19,drugs,0,0,6.0,18.0,2019,תפ
תפ_60581-11-15,weapon,1,1,9.0,24.0,2015,תפ
תפ_64678-09-14,drugs,0,0,0.0,8.0,2014,תפ
תפ_28087-12-15,drugs,0,0,0.0,18.0,2015,תפ
תפ_68096-11-21,weapon,0,2,30.0,50.0,2021,תפ
תפ_23612-08-18,drugs,0,0,36.0,70.0,2018,תפ
תפ_3867-05-14,drugs,0,0,9.0,18.0,2014,תפ
תפח_28317-04-11,weapon,0,0,12.0,120.0,2011,תפח
תפ_46546-02-21,weapon,0,2,48.0,84.0,2021,תפ
תפ_55353-01-21,drugs,0,1,0.0,18.0,2021,תפ
תפ_27782-05-13,drugs,0,0,8.0,24.0,2013,תפ
תפ_25137-02-20,drugs,0,1,6.0,15.0,2020,תפ
תפ_1158-05-20,weapon,0,1,28.0,48.0,2020,תפ
תפ_10524-05-18,weapon,0,0,15.0,36.0,2018,תפ
תפ_30377-04-18,drugs,0,5,6.0,15.0,2018,תפ
תפ_57965-03-15,weapon,1,7,12.0,36.0,2015,תפ
תפ_11740-01-22,weapon,0,0,18.0,38.0,2022,תפ
תפ_57140-12-17,drugs,0,0,0.0,6.0,2017,תפ
תפ_3024-03-24,drugs,0,0,9.0,24.0,2024,תפ
תפ_7317-01-15,weapon,3,3,36.0,60.0,2015,תפ
תפ_58770-07-22,weapon,0,1,36.0,60.0,2022,תפ
תפ_53784-12-13,weapon,3,0,4.0,18.0,2013,תפ
תפ_35893-03-20,drugs,0,0,6.0,18.0,2020,תפ
תפח_29984-11-12,drugs,0,0,60.0,96.0,2012,תפח
תפ_65958-12-15,weapon,2,1,18.0,36.0,2015,תפ
תפ_24614-07-23,weapon,0,1,18.0,36.0,2023,תפ
תפ_39792-08-17,weapon,0,0,2.0,10.0,2017,תפ
תפ_23408-05-15,drugs,0,3,24.0,40.0,2015,תפ
תפ_34839-10-20,drugs,0,0,0.0,2.0,2020,תפ
תפ_59258-01-16,drugs,0,0,24.0,48.0,2016,תפ
תפ_13365-08-13,drugs,5,0,0.0,24.0,2013,תפ
תפ_32793-08-18,drugs,3,0,10.0,24.0,2018,תפ
תפ_3759-02-14,drugs,2,0,24.0,36.0,2014,תפ
תפ_60057-12-19,drugs,0,3,9.0,26.0,2019,תפ
תפ_44157-08-16,weapon,0,2,18.0,36.0,2016,תפ
תפ_17891-03-14,weapon,0,0,12.0,36.0,2014,תפ
תפ_66939-01-17,drugs,1,0,0.0,12.0,2017,תפ
תפ_58852-03-21,weapon,1,0,11.0,30.0,2021,תפ
תפ_41174-02-18,drugs,0,1,9.0,24.0,2018,תפ
תפ_11134-01-19,weapon,5,0,9.0,24.0,2019,תפ
תפ_53219-03-14,drugs,0,0,0.0,12.0,2014,תפ
תפ_51245-04-19,weapon,0,0,6.0,22.0,2019,תפ
תפ_49472-07-18,drugs,1,2,8.0,20.0,2018,תפ
תפ_22061-03-21,drugs,0,0,0.0,10.0,2021,תפ
תפ_34829-07-15,drugs,0,1,8.0,14.0,2015,תפ
תפ_67473-10-21,drugs,0,3,8.0,18.0,2021,תפ
תפ_4133-01-20,weapon,2,5,16.0,36.0,2020,תפ
תפ_17237-02-12,weapon,3,0,30.0,60.0,2012,תפ
תפ_43360-01-19,drugs,0,0,1.0,5.0,2019,תפ
תפ_31728-11-23,weapon,0,0,9.0,24.0,2023,תפ
תפ_31647-04-18,drugs,0,0,9.0,20.0,2018,תפ
תפ_4606-08-20,drugs,0,5,6.0,18.0,2020,תפ
תפ_37744-04-21,drugs,0,0,12.0,24.0,2021,תפ
תפ_52390-06-19,weapon,0,5,30.0,60.0,2019,תפ
תפ_15135-09-21,weapon,0,4,8.0,18.0,2021,תפ
תפ_51170-10-23,weapon,0,1,30.0,54.0,2023,תפ
תפ_43394-11-19,drugs,2,3,30.0,50.0,2019,תפ
תפ_30327-02-21,weapon,4,4,12.0,30.0,2021,תפ
תפ_9986-02-22,weapon,1,1,18.0,30.0,2022,תפ
תפ_20538-12-22,drugs,0,0,12.0,24.0,2022,תפ
תפ_3576-03-18,drugs,1,0,2.0,15.0,2018,תפ
תפ_70401-02-19,drugs,0,0,20.0,46.0,2019,תפ
