verdict_1,verdict_2,domain,similarity_score
תפ_50986-12-16,תפ_52077-12-20,weapon,92.27777
תפ_25639-03-21,תפח_30145-08-13,weapon,93.029655
תפ_49344-11-23,תפ_73275-01-23,weapon,95.337585
תפ_18039-10-21,תפ_41952-02-22,weapon,92.176735
תפ_54208-06-22,תפ_60380-03-22,drugs,83.26655
תפ_13154-01-18,תפ_45713-07-17,weapon,90.08926
תפ_21813-09-16,תפ_23253-12-15,weapon,91.18887
תפ_27625-02-21,תפ_34344-01-15,weapon,94.160286
תפ_31862-05-13,תפ_52789-09-22,weapon,90.9137
תפ_42581-06-21,תפ_7467-12-20,weapon,91.03169
תפ_30350-12-20,תפ_70166-03-23,weapon,95.16522
תפ_2884-04-13,תפ_58061-02-19,weapon,92.85895
תפ_16540-08-21,תפ_50970-11-21,drugs,95.59881
תפ_4459-03-24,תפ_58511-01-20,weapon,94.025475
תפ_14885-06-24,תפ_7774-03-23,weapon,91.394325
תפ_30015-07-16,תפ_6153-02-21,weapon,93.31898
תפ_1631-01-22,תפ_31334-11-15,weapon,91.656044
תפ_43471-12-22,תפח_26879-11-12,weapon,89.583115
תפ_31216-01-22,תפ_69941-03-23,weapon,92.201706
תפ_13-05-32,תפ_44840-06-16,weapon,95.1999
תפ_18557-10-21,תפ_54132-03-21,weapon,93.68739
תפ_31746-10-22,תפ_73906-12-20,drugs,96.92992
תפ_42156-05-22,תפ_59888-08-22,drugs,93.037445
תפ_12411-02-21,תפ_18912-06-23,weapon,92.73033
תפ_19384-05-16,תפ_51088-03-21,weapon,91.6152
תפ_15023-05-20,תפ_31892-08-21,drugs,95.11961
תפ_39345-03-20,תפ_69941-03-23,weapon,91.446106
תפ_26069-10-19,תפח_56363-07-20,weapon,90.53205
תפ_49932-08-21,תפ_67473-10-21,drugs,96.16772
תפ_10180-01-24,תפ_2144-04-21,weapon,94.190254
תפ_13142-02-15,תפ_46930-03-22,weapon,94.95105
תפ_182-11-12,תפ_6832-11-23,weapon,92.563255
תפ_13-02-14,תפ_395-05-17,weapon,93.83387
תפ_18210-05-23,תפ_50487-06-22,weapon,93.09584
תפ_42581-06-21,תפ_48978-07-21,weapon,93.6109
תפ_17573-10-22,תפ_26552-06-23,weapon,94.41414
תפ_1516-10-16,תפ_51199-04-23,weapon,92.74767
תפ_52848-09-22,תפח_34398-05-11,weapon,89.3112
תפ_46638-05-22,תפח_55639-05-17,weapon,91.781
תפ_40634-03-20,תפ_9179-04-16,weapon,92.975876
תפ_30391-06-20,תפ_39345-03-20,weapon,95.26381
תפ_17916-05-19,תפ_51199-04-23,weapon,92.92089
תפ_12154-12-14,תפ_61452-12-22,weapon,92.79074
תפ_26702-01-23,תפ_37386-11-13,weapon,91.4846
תפ_52479-01-18,תפ_61106-05-20,weapon,94.036545
תפ_42324-09-20,תפ_43271-05-21,weapon,92.510056
תפ_19384-05-16,תפ_36982-03-18,weapon,94.660515
תפ_9179-04-16,תפח_26879-11-12,weapon,90.68789
תפ_1956-04-21,תפ_522-05-17,weapon,92.39389
תפ_21108-02-24,תפ_49203-01-22,weapon,83.88158
תפ_44862-06-20,תפ_55185-02-20,weapon,93.57055
תפ_19218-01-16,תפ_39568-06-21,drugs,87.5168
תפ_31746-10-22,תפ_49376-01-24,drugs,91.38839
תפ_1108-05-15,תפ_37104-06-22,weapon,91.17633
תפ_12376-04-20,תפ_41967-08-17,weapon,92.74217
תפ_50487-06-22,תפח_17033-01-22,weapon,93.599045
תפ_44380-08-16,תפ_61106-05-20,weapon,93.710625
תפ_45971-11-13,תפ_9785-12-15,weapon,94.50591
תפ_15744-02-20,תפ_27625-02-21,weapon,93.726006
תפ_24350-06-23,תפ_46250-11-21,weapon,91.91524
תפ_1106-03-18,תפ_22297-11-20,weapon,93.53691
תפ_30197-04-17,תפ_47474-01-14,drugs,84.66632
תפ_35512-06-17,תפ_58626-07-22,weapon,85.648155
תפ_17137-11-21,תפ_22971-02-22,weapon,92.32452
תפ_37047-07-20,תפ_4102-11-20,weapon,92.40049
תפ_32907-12-20,תפ_45971-11-13,weapon,93.280334
תפ_18846-06-20,תפ_55287-10-23,drugs,89.72943
תפ_12469-10-16,תפ_59888-08-22,drugs,92.73838
תפ_22405-05-23,תפח_53698-03-17,weapon,92.76005
תפ_15710-09-21,תפ_48176-01-22,weapon,92.470894
תפ_29090-08-15,תפ_60385-08-16,drugs,92.57486
תפ_19835-04-13,תפ_44620-01-22,weapon,91.878105
תפ_22971-02-22,תפ_34737-09-21,weapon,93.94842
תפ_10300-06-20,תפ_45713-07-17,weapon,90.19091
תפ_18210-05-23,תפח_2690-09-19,weapon,92.305214
תפ_13632-08-17,תפ_57996-05-20,weapon,94.60491
תפ_22297-11-20,תפ_30575-03-20,weapon,94.247955
תפ_40450-09-15,תפ_61106-05-20,weapon,91.784836
תפ_42613-02-23,תפ_50716-11-19,weapon,94.1129
תפ_10300-06-20,תפ_33420-12-20,weapon,91.949165
תפ_14751-12-20,תפ_45012-03-20,drugs,96.36671
תפ_42231-01-20,תפ_68942-01-19,drugs,94.9547
תפ_14115-07-19,תפ_61106-05-20,weapon,93.95832
תפ_17260-12-23,תפ_43597-08-21,weapon,95.042175
תפ_50330-07-18,תפ_50998-03-23,weapon,95.04128
תפ_26478-04-22,תפח_15217-03-19,weapon,92.441505
תפ_12158-04-23,תפ_58061-02-19,weapon,93.773155
תפ_1106-03-18,תפ_45965-07-16,weapon,91.71477
תפ_12411-02-21,תפח_34989-04-17,weapon,90.84014
תפ_11739-03-21,תפ_52504-10-20,drugs,92.367195
תפ_44380-08-16,תפ_66542-05-20,weapon,95.77351
תפ_1178-06-21,תפ_4459-03-24,weapon,93.93432
תפ_49995-09-17,תפ_70231-02-19,weapon,95.94271
תפ_49910-06-21,תפ_6270-11-19,drugs,94.5853
תפ_48978-07-21,תפח_30875-04-17,weapon,95.07013
תפ_13153-08-15,תפ_23749-12-19,weapon,93.01799
תפ_4488-05-22,תפ_59274-02-22,drugs,94.14673
תפ_32339-12-19,תפ_9264-02-21,weapon,92.2079
תפ_8310-10-18,תפ_950-09-17,weapon,95.374725
תפ_47276-02-22,תפ_49344-11-23,weapon,93.85321
תפ_25009-02-23,תפ_61118-07-23,weapon,96.92941
תפ_17707-04-14,תפ_57498-03-19,weapon,91.40209
תפ_27255-08-16,תפ_46051-06-15,drugs,95.245415
תפ_44380-08-16,תפ_51523-10-17,weapon,94.22484
תפ_13481-02-13,תפ_1631-01-22,weapon,95.80496
תפ_13785-04-15,תפ_32907-12-20,weapon,94.92212
תפ_5037-10-16,תפ_56149-01-15,weapon,93.73065
תפ_50970-11-21,תפ_53517-08-15,drugs,93.34197
תפ_4734-12-22,תפ_52126-11-23,weapon,93.61905
תפ_44381-05-20,תפ_48978-07-21,weapon,93.90931
תפ_41276-06-17,תפ_51199-04-23,weapon,94.16124
תפ_58027-12-21,תפח_52360-06-20,weapon,94.124
תפ_32685-07-15,תפ_4338-04-13,weapon,92.81039
תפ_38193-11-23,תפ_57687-05-22,weapon,95.13042
תפ_14885-06-24,תפ_41754-05-22,weapon,92.271286
תפ_15209-10-23,תפ_42197-05-22,weapon,93.866165
תפ_19384-05-16,תפח_51122-01-13,weapon,92.39926
תפ_13-02-14,תפ_16779-09-22,weapon,93.76738
תפ_13142-02-15,תפ_44620-01-22,weapon,94.4053
תפ_18957-11-20,תפ_26552-06-23,weapon,95.788666
תפ_17655-10-22,תפ_53715-12-15,weapon,93.76108
תפ_24044-06-22,תפ_32907-12-20,weapon,91.84321
תפ_44415-01-17,תפ_686-05-21,drugs,92.4316
תפ_26702-01-23,תפ_7074-11-23,weapon,93.434204
תפ_19610-08-21,תפ_35364-01-18,weapon,93.413956
תפ_20387-03-23,תפ_6433-05-14,weapon,92.33383
תפ_10180-01-24,תפ_51607-08-21,weapon,94.68802
תפ_41216-03-22,תפ_54807-01-21,weapon,97.44504
תפ_10347-10-23,תפ_19759-07-21,weapon,93.74331
תפ_4411-07-19,תפ_53669-03-22,weapon,95.17187
תפ_57914-10-13,תפ_9785-12-15,weapon,92.396774
תפ_10896-06-20,תפ_1294-04-22,weapon,92.49705
תפ_40082-02-22,תפח_34198-06-18,weapon,90.86402
תפ_28787-04-22,תפ_71333-10-21,weapon,85.165115
תפ_10896-06-20,תפ_15376-06-13,weapon,94.179085
תפ_37175-07-20,תפ_66893-12-21,weapon,93.27868
תפ_31334-11-15,תפ_45228-07-16,weapon,90.91525
תפ_46896-11-15,תפ_59329-02-18,drugs,93.27881
תפ_4795-12-17,תפ_50474-09-22,weapon,88.986534
תפ_40922-11-15,תפ_59804-01-17,weapon,91.162254
תפ_46930-03-22,תפ_63355-02-23,weapon,93.64979
תפ_34669-01-23,תפ_63155-05-23,weapon,93.52487
תפ_46786-01-23,תפ_72132-02-19,drugs,95.424576
תפ_30433-06-22,תפח_17865-11-21,weapon,91.079094
תפ_27103-01-18,תפ_47474-01-14,drugs,84.20535
תפ_33458-08-14,תפ_40390-08-15,weapon,94.54748
תפ_12143-06-20,תפ_23142-09-14,drugs,91.152245
תפ_31842-04-21,תפ_72146-11-20,weapon,90.76233
תפ_17701-07-21,תפח_53698-03-17,weapon,91.59943
תפ_25537-07-24,תפ_65292-07-23,drugs,97.91644
תפ_42581-06-21,תפ_56328-06-22,weapon,92.707214
תפ_31216-01-22,תפ_32775-09-23,weapon,91.7379
תפ_17023-12-18,תפ_58723-03-16,drugs,97.84417
תפ_25537-07-24,תפ_57341-02-23,drugs,95.02378
תפ_32775-09-23,תפ_41762-12-20,weapon,91.59161
תפ_26702-01-23,תפ_63953-01-24,weapon,83.82915
תפ_26032-04-14,תפ_52145-01-20,drugs,86.53897
תפ_12411-02-21,תפ_35186-03-18,weapon,93.80557
תפ_10650-11-21,תפ_64119-05-21,weapon,92.60339
תפ_14553-12-23,תפ_3766-09-21,drugs,97.38992
תפ_34630-12-21,תפ_5037-10-16,weapon,94.17789
תפ_33040-09-24,תפ_42164-10-19,drugs,95.86974
תפ_12143-06-20,תפ_35202-10-15,drugs,91.797165
תפ_57965-03-15,תפח_4986-04-11,weapon,88.60959
תפ_3686-01-16,תפ_60484-03-22,weapon,89.90933
תפ_20513-06-20,תפ_62794-11-21,drugs,85.570656
תפ_27780-05-15,תפ_39998-08-15,weapon,93.86867
תפ_32907-12-20,תפח_51122-01-13,weapon,90.914604
תפ_45456-12-21,תפ_6695-10-23,weapon,93.14499
תפ_4612-07-22,תפ_51209-04-23,weapon,93.64971
תפ_1219-06-23,תפ_17707-04-14,weapon,93.98457
תפ_42543-06-14,תפ_53948-11-14,drugs,90.58025
תפ_116-07-16,תפ_35940-05-14,drugs,94.34615
תפ_13153-08-15,תפ_51523-10-17,weapon,94.1198
תפ_19642-04-18,תפ_61106-05-20,weapon,91.77243
תפ_63355-02-23,תפ_8333-11-20,weapon,93.452354
תפ_39183-11-13,תפ_4102-11-20,weapon,93.47782
תפ_13301-07-18,תפ_7735-04-19,weapon,93.29453
תפ_62070-05-20,תפ_73906-12-20,drugs,94.475746
תפ_3531-12-13,תפ_45597-11-14,weapon,91.22427
תפ_6514-03-23,תפח_2606-05-16,weapon,91.92512
תפ_34787-05-20,תפ_686-05-21,drugs,97.22213
תפ_19827-06-15,תפ_2275-06-17,drugs,95.92984
תפ_44725-12-14,תפח_51122-01-13,weapon,90.66922
תפ_56328-06-22,תפ_63100-02-24,weapon,92.69494
תפ_51199-04-23,תפ_8333-11-20,weapon,94.81574
תפ_48071-01-23,תפ_5649-09-21,drugs,93.41046
תפ_10300-06-20,תפ_51306-12-18,weapon,91.91498
תפ_13373-10-23,תפ_38014-02-22,drugs,93.86567
תפ_15263-09-18,תפ_33866-12-15,drugs,93.702225
תפ_17655-10-22,תפ_52964-03-22,weapon,96.355675
תפ_45561-07-21,תפ_53496-03-18,weapon,92.538506
תפ_38883-05-22,תפ_7467-12-20,weapon,91.95095
תפ_25624-03-22,תפ_39727-12-20,weapon,93.902405
תפ_32659-05-18,תפ_50330-07-18,weapon,92.526955
תפ_12109-06-15,תפ_53715-12-15,weapon,94.94729
תפ_2802-11-19,תפ_44540-10-20,drugs,95.16386
תפ_17776-11-21,תפ_28787-04-22,weapon,92.564316
תפ_30538-02-19,תפ_52145-01-20,drugs,95.03657
תפ_50998-03-23,תפ_59464-09-23,weapon,90.569984
תפ_32882-09-21,תפ_63355-02-23,weapon,93.1515
תפ_15747-08-22,תפ_33024-01-18,drugs,86.21412
תפ_55217-12-19,תפ_61720-01-23,drugs,96.35055
תפ_12233-08-12,תפ_50487-06-22,weapon,90.819916
תפ_4734-12-22,תפ_8188-06-23,weapon,95.07869
תפ_18397-02-16,תפ_43338-05-16,weapon,94.435165
תפ_35431-03-21,תפ_8188-06-23,weapon,93.619675
תפ_27277-01-15,תפ_29898-02-14,weapon,94.75542
תפ_14044-03-20,תפ_51088-03-21,weapon,90.580666
תפ_41754-05-22,תפ_46183-11-15,weapon,93.43918
תפ_1516-10-16,תפ_24822-01-21,weapon,92.121155
תפ_26552-06-23,תפ_46108-06-20,weapon,96.379585
תפ_38478-03-19,תפ_49932-08-21,drugs,96.6598
תפ_20068-10-22,תפ_58027-12-21,weapon,91.8383
תפ_63355-02-23,תפח_24510-09-15,weapon,92.07099
תפ_16651-01-24,תפ_64941-05-17,weapon,92.50086
תפ_10650-11-21,תפ_70373-03-23,weapon,93.124146
תפ_22588-03-22,תפ_46939-09-23,weapon,94.98907
תפ_12158-04-23,תפ_7196-03-21,weapon,92.42558
תפ_1136-11-21,תפ_1219-06-23,weapon,87.18382
תפ_32907-12-20,תפ_44380-08-16,weapon,95.82175
תפ_24044-06-22,תפ_69777-03-23,weapon,94.64222
תפ_63355-02-23,תפ_8188-06-23,weapon,92.961815
תפ_37175-07-20,תפ_48978-07-21,weapon,92.70835
תפ_13632-08-17,תפ_50556-08-17,weapon,94.31078
תפ_17655-10-22,תפ_28845-04-22,weapon,92.639885
תפ_39500-07-20,תפ_43597-08-21,weapon,96.98113
תפ_19827-06-15,תפ_21280-11-18,drugs,93.63143
תפ_11017-08-14,תפ_44540-10-20,drugs,94.1662
תפ_1108-05-15,תפ_46183-11-15,weapon,94.08233
תפ_61158-05-20,תפ_69980-11-20,weapon,91.97068
תפ_42118-11-23,תפ_51607-08-21,weapon,95.40605
תפ_3766-09-21,תפ_50860-02-20,drugs,92.907036
תפ_11104-07-19,תפ_28845-04-22,weapon,90.20383
תפ_28334-07-22,תפ_46737-07-22,weapon,94.69147
תפ_56328-06-22,תפ_63953-01-24,weapon,83.75407
תפ_10300-06-20,תפ_48621-05-22,weapon,90.82525
תפ_10347-10-23,תפ_34669-01-23,weapon,91.94075
תפ_38687-04-20,תפ_395-05-17,weapon,93.39737
תפ_25537-07-24,תפ_46173-08-15,drugs,94.7129
תפ_29216-07-16,תפ_45433-09-17,drugs,90.27864
תפ_42118-11-23,תפ_8188-06-23,weapon,92.113335
תפ_19908-10-21,תפ_58774-07-22,weapon,92.20736
תפ_1106-03-18,תפ_39500-07-20,weapon,92.96345
תפ_24044-06-22,תפח_24510-09-15,weapon,91.462585
תפ_16273-02-16,תפ_65763-12-19,drugs,84.225655
תפ_37175-07-20,תפ_54202-01-23,weapon,94.49614
תפ_40256-11-14,תפ_40932-03-18,weapon,96.81321
תפ_20513-06-20,תפ_30538-02-19,drugs,89.27952
תפ_25934-06-19,תפ_66982-09-16,drugs,94.3727
תפ_11843-03-20,תפ_57539-11-15,weapon,91.01861
תפ_26552-06-23,תפ_56328-06-22,weapon,93.98476
תפ_28844-03-22,תפ_35473-12-21,weapon,94.45662
תפ_54432-02-17,תפ_61106-05-20,weapon,93.51979
תפ_26069-10-19,תפ_28744-03-21,weapon,95.14948
תפ_27277-01-15,תפ_46930-03-22,weapon,95.21965
תפ_18689-01-17,תפ_52789-09-22,weapon,92.735
תפ_20477-02-20,תפ_3068-11-15,weapon,91.833336
תפ_45597-11-14,תפ_48057-03-21,weapon,92.824196
תפ_10896-06-20,תפ_59967-01-13,weapon,94.42537
תפ_26417-03-17,תפ_6514-03-23,weapon,93.64253
תפ_12743-08-22,תפ_25639-03-21,weapon,91.441315
תפ_46737-07-22,תפ_63100-02-24,weapon,93.46607
תפ_41694-03-20,תפ_6431-05-13,weapon,92.21784
תפ_12540-12-18,תפ_48621-05-22,weapon,90.5855
תפ_37387-04-18,תפ_60637-11-14,weapon,92.578545
תפ_11701-02-20,תפ_45433-09-17,drugs,86.78103
תפ_12028-05-22,תפ_33337-07-23,weapon,93.33969
תפ_31334-11-15,תפ_34526-06-18,weapon,93.87618
תפ_44380-08-16,תפ_46930-03-22,weapon,94.25962
תפ_19835-04-13,תפ_52848-09-22,weapon,89.8171
תפ_1118-10-18,תפ_28845-04-22,weapon,92.783195
תפ_54272-09-14,תפח_866-07-14,weapon,90.48351
תפ_21459-01-16,תפ_3742-07-18,weapon,93.39871
תפ_29620-01-23,תפ_33420-12-20,weapon,95.23215
תפ_40256-11-14,תפ_53496-03-18,weapon,92.51473
תפ_12743-08-22,תפ_32227-11-20,weapon,93.45698
תפ_17766-12-20,תפ_7735-04-19,weapon,93.69231
תפ_1631-01-22,תפ_395-05-17,weapon,93.61868
תפ_59812-02-16,תפ_633-05-17,weapon,94.117744
תפ_35074-05-17,תפ_69278-05-18,drugs,93.993515
תפ_31334-11-15,תפ_39500-07-20,weapon,90.46957
תפ_23992-11-21,תפ_9211-05-21,weapon,95.13893
תפ_17701-07-21,תפ_6514-03-23,weapon,92.60426
תפ_3910-02-23,תפ_42613-02-23,weapon,93.57902
תפ_46638-05-22,תפח_31041-04-13,weapon,92.675064
תפ_46546-02-21,תפ_58027-12-21,weapon,93.07909
תפ_12028-05-22,תפ_1580-11-23,weapon,95.57833
תפ_45465-11-15,תפ_58505-11-19,weapon,83.67526
תפ_182-11-12,תפ_41762-12-20,weapon,92.80004
תפ_18203-04-19,תפ_3667-07-15,drugs,94.055954
תפ_33420-12-20,תפ_46737-07-22,weapon,93.22436
תפ_35074-05-17,תפ_57912-07-14,drugs,93.19007
תפ_44129-09-19,תפ_9270-02-21,drugs,96.74173
תפ_31498-01-16,תפ_50330-07-18,weapon,91.10285
תפ_42197-05-22,תפ_46916-07-22,weapon,94.94176
תפ_26565-12-20,תפ_51306-12-18,weapon,90.96429
תפ_51943-05-20,תפ_6270-11-19,drugs,94.47338
תפ_5275-07-21,תפ_54338-03-21,weapon,94.49147
תפ_13995-12-22,תפ_3772-01-16,weapon,94.17166
תפ_1716-11-22,תפ_46737-07-22,weapon,93.13126
תפ_34027-04-18,תפ_50809-07-17,weapon,92.427864
תפ_37386-11-13,תפ_44620-01-22,weapon,91.2422
תפ_15209-10-23,תפח_17033-01-22,weapon,91.293335
תפ_23577-02-19,תפ_31419-11-20,drugs,97.446526
תפ_12130-05-22,תפ_31276-05-19,drugs,95.08296
תפ_1715-07-21,תפ_8999-05-14,weapon,96.76281
תפ_23282-05-17,תפ_67473-10-21,drugs,94.97282
תפ_18039-10-21,תפ_64119-05-21,weapon,93.6316
תפ_61452-02-16,תפ_8254-02-20,weapon,92.227615
תפח_34198-06-18,תפח_53698-03-17,weapon,91.03667
תפ_31842-04-21,תפ_41271-08-14,weapon,89.661545
תפ_33420-12-20,תפ_37104-06-22,weapon,92.84705
תפ_57996-05-20,תפ_58511-01-20,weapon,93.963806
תפ_17655-10-22,תפ_31811-03-21,weapon,96.32711
תפ_33666-05-15,תפ_62573-05-18,drugs,87.86388
תפ_31276-05-19,תפ_49932-08-21,drugs,94.01921
תפ_63303-06-22,תפ_6832-11-23,weapon,92.26104
תפ_26087-05-16,תפ_7626-04-20,weapon,87.72952
תפ_25546-11-23,תפ_54308-12-18,weapon,92.446884
תפ_11734-06-22,תפ_34938-09-18,weapon,91.675224
תפ_1219-06-23,תפ_59464-09-23,weapon,92.797844
תפ_40313-09-15,תפ_43597-08-21,weapon,95.67109
תפ_10938-11-23,תפ_6832-11-23,weapon,92.86887
תפ_17919-01-15,תפ_54202-01-23,weapon,93.700096
תפ_10896-06-20,תפ_6832-11-23,weapon,93.39721
תפ_10650-11-21,תפ_18484-07-23,weapon,92.7516
תפ_13481-02-13,תפ_23648-12-19,weapon,94.00541
תפ_40650-03-22,תפ_75514-07-24,drugs,93.47983
תפ_51971-12-21,תפ_54432-02-17,weapon,91.58823
תפ_49212-08-19,תפ_6514-03-23,weapon,88.73193
תפ_23253-12-15,תפ_56900-11-18,weapon,90.51487
תפח_12074-08-16,תפח_17865-11-21,weapon,86.94025
תפ_34669-01-23,תפ_52848-09-22,weapon,92.796234
תפ_28615-08-17,תפ_41052-11-19,weapon,94.014015
תפ_1363-04-22,תפ_3986-06-22,weapon,95.034325
תפ_11104-07-19,תפ_17856-11-21,weapon,93.557915
תפ_18689-01-17,תפ_50998-03-23,weapon,91.91446
תפ_29772-11-13,תפ_3531-12-13,weapon,93.100494
תפ_17030-02-22,תפ_38624-05-24,weapon,92.233734
תפ_33420-12-20,תפ_6153-02-21,weapon,93.806725
תפ_26417-03-17,תפ_58626-07-22,weapon,94.22537
תפ_34694-09-21,תפ_41967-08-17,weapon,92.99078
תפ_5085-07-17,תפ_56900-11-18,weapon,94.13566
תפ_47396-07-19,תפ_67234-06-20,drugs,96.29182
תפ_17304-12-17,תפ_61452-02-16,weapon,92.634544
תפ_18210-05-23,תפ_69945-03-23,weapon,94.0046
תפ_19835-04-13,תפ_53496-03-18,weapon,90.94193
תפ_11843-03-20,תפ_50330-07-18,weapon,92.63462
תפ_20770-11-22,תפ_61087-12-18,weapon,96.0764
תפ_26702-01-23,תפ_41694-03-20,weapon,92.39048
תפ_20811-11-15,תפ_62279-07-22,weapon,95.08303
תפ_25425-02-22,תפ_7317-01-15,weapon,90.61428
תפ_23537-02-14,תפ_23749-12-19,weapon,93.48846
תפ_15710-09-21,תפ_29947-07-23,weapon,92.97394
תפ_15744-02-20,תפ_28615-08-17,weapon,95.66268
תפ_50330-07-18,תפ_61452-02-16,weapon,92.49839
תפ_34266-09-18,תפ_9705-01-21,drugs,94.843185
תפ_22588-03-22,תפ_3986-06-22,weapon,96.62823
תפ_50860-02-20,תפ_59329-02-18,drugs,94.61759
תפ_16020-10-22,תפ_52126-11-23,weapon,95.81732
תפ_52091-02-20,תפח_30145-08-13,weapon,91.77523
תפ_41052-11-19,תפ_62958-09-17,weapon,94.56785
תפ_28246-06-21,תפ_7317-01-15,weapon,90.26065
תפ_29898-02-14,תפ_983-05-15,weapon,91.24236
תפ_30353-01-23,תפ_58269-02-19,drugs,94.84654
תפ_39034-01-18,תפ_4632-02-22,drugs,93.71014
תפ_19835-04-13,תפ_61452-02-16,weapon,89.7111
תפ_26702-01-23,תפ_51209-04-23,weapon,93.5949
תפ_47276-02-22,תפ_51209-04-23,weapon,94.90422
תפ_40908-02-21,תפ_45055-01-22,drugs,95.113075
תפ_42697-05-18,תפ_50998-03-23,weapon,91.643974
תפ_17415-10-21,תפ_43084-09-20,drugs,91.761086
תפ_32907-12-20,תפ_40932-03-18,weapon,91.99817
תפ_17856-06-17,תפ_40922-11-15,weapon,91.96469
תפ_50330-07-18,תפ_53496-03-18,weapon,92.331
תפ_49344-11-23,תפ_53669-03-22,weapon,92.88923
תפ_43085-06-21,תפ_59796-01-22,weapon,91.45976
תפ_16129-03-22,תפ_28889-07-14,weapon,94.31676
תפ_30433-06-22,תפח_2606-05-16,weapon,90.84805
תפ_371-10-15,תפ_50556-08-17,weapon,90.54157
תפ_54132-03-21,תפ_57001-11-21,weapon,92.690674
תפ_40932-03-18,תפ_9785-12-15,weapon,92.63996
תפ_4612-07-22,תפ_63953-01-24,weapon,83.64559
תפ_40999-01-21,תפ_45971-11-13,weapon,88.729355
תפ_11789-12-16,תפ_4795-12-17,weapon,85.620705
תפ_27929-03-19,תפ_30433-06-22,weapon,91.26171
תפ_55035-10-18,תפ_6514-03-23,weapon,91.69167
תפ_25934-06-19,תפ_26839-11-16,drugs,90.89093
תפ_17474-08-14,תפ_398-09-16,weapon,93.74845
תפ_17655-10-22,תפ_44380-08-16,weapon,94.69111
תפ_15023-05-20,תפ_27992-01-24,drugs,94.48382
תפ_16520-01-18,תפ_31811-03-21,weapon,91.77542
תפ_23253-12-15,תפ_64689-11-15,weapon,92.82284
תפ_46183-11-15,תפח_41585-03-16,weapon,93.21111
תפ_28246-06-21,תפ_41967-08-17,weapon,91.501785
תפ_25934-06-19,תפ_49875-05-23,drugs,91.377556
תפ_28246-06-21,תפ_42697-05-18,weapon,90.454796
תפ_22297-11-20,תפ_57267-09-20,weapon,93.044
תפ_22417-12-21,תפ_4411-07-19,weapon,90.50218
תפ_62279-07-22,תפ_68789-07-19,weapon,92.54506
תפ_50148-01-14,תפח_4633-09-16,weapon,93.842476
תפ_13481-02-13,תפ_61106-05-20,weapon,94.88459
תפ_41600-02-21,תפ_69158-11-16,weapon,94.530106
תפ_12606-07-22,תפ_16753-02-22,weapon,93.97096
תפ_21503-07-23,תפ_60842-12-14,drugs,86.62492
תפ_23075-10-23,תפח_52360-06-20,weapon,93.17468
תפ_26549-09-21,תפ_68389-07-20,weapon,95.763084
תפ_46108-06-20,תפ_6968-01-24,weapon,95.50045
תפ_24551-06-22,תפ_52567-05-23,drugs,94.10579
תפ_42991-05-16,תפ_64689-11-15,weapon,94.62784
תפ_1995-03-17,תפ_67356-12-21,weapon,90.58553
תפ_25639-03-21,תפ_70062-03-23,weapon,94.92439
תפ_28787-04-22,תפ_36698-12-18,weapon,95.9419
תפ_21284-10-19,תפ_21991-04-20,drugs,96.6096
תפ_12143-06-20,תפ_46786-01-23,drugs,92.64028
תפ_41876-08-23,תפ_60842-12-14,drugs,92.134285
תפ_33318-10-23,תפ_64581-08-23,weapon,93.43563
תפ_30433-06-22,תפ_40256-11-14,weapon,92.64247
תפ_31425-08-20,תפ_4488-05-22,drugs,92.49441
תפ_2077-10-23,תפ_25624-03-22,weapon,92.3228
תפ_19019-10-16,תפ_4102-11-20,weapon,90.03074
תפ_50777-11-23,תפ_67234-06-20,drugs,95.78081
תפ_19835-04-13,תפ_31498-01-16,weapon,92.27345
תפ_37104-06-22,תפ_57283-05-21,weapon,94.0363
תפ_11220-12-18,תפ_44129-09-19,drugs,96.55515
תפ_20451-09-20,תפ_4102-11-20,weapon,95.29919
תפ_45456-12-21,תפ_50487-06-22,weapon,93.470955
תפ_27961-04-18,תפ_28234-05-21,drugs,91.58704
תפ_19759-07-21,תפ_41762-12-20,weapon,94.6931
תפ_31218-10-14,תפ_50986-12-16,weapon,91.241104
תפ_10300-06-20,תפ_50474-09-22,weapon,94.76935
תפ_12233-08-12,תפ_45713-07-17,weapon,90.12821
תפ_19384-05-16,תפ_63953-01-24,weapon,82.2091
תפ_49376-01-24,תפ_66922-03-22,drugs,91.23467
תפ_61720-01-23,תפ_62134-03-19,drugs,93.76371
תפ_44725-12-14,תפח_34198-06-18,weapon,90.57508
תפ_38883-05-22,תפ_7133-07-20,weapon,94.87507
תפ_26709-06-14,תפ_26943-07-17,drugs,95.9566
תפ_25631-03-22,תפ_38883-05-22,weapon,92.958725
תפ_46737-07-22,תפ_52479-01-18,weapon,94.12655
תפ_21059-03-16,תפ_54845-01-19,drugs,92.87027
תפ_54432-02-17,תפ_9179-04-16,weapon,94.517525
תפ_17707-04-14,תפ_45465-11-15,weapon,94.79908
תפ_2599-09-17,תפ_65884-10-13,drugs,93.71693
תפ_23328-12-22,תפ_26210-11-21,weapon,93.1259
תפ_33726-11-21,תפ_45561-07-21,weapon,92.420296
תפ_50551-03-18,תפ_66319-05-20,weapon,95.72176
תפ_22297-11-20,תפ_39345-03-20,weapon,93.16076
תפ_52848-09-22,תפ_64303-01-22,weapon,91.05187
תפ_43394-11-19,תפ_52785-01-20,drugs,88.31269
