domain,query,pick,category,sources,n_sources
weapon,תפ_63018-05-18,תפ_52964-03-22,cit_only,hist:main,1
weapon,תפ_63018-05-18,תפ_6153-02-21,cit_only,hist:retry1,1
weapon,תפ_63018-05-18,תפ_48598-11-20,cit_only,hist:extended,1
weapon,תפ_63018-05-18,תפ_57965-03-15,both,hist:main,1
weapon,תפ_3068-11-15,תפ_28148-07-20,both,hist:extended,1
weapon,תפ_3068-11-15,תפ_15376-06-13,cit_only,hist:main,1
weapon,תפ_3068-11-15,תפ_52322-10-23,sup100_only,filtered,1
weapon,תפ_3068-11-15,תפ_13995-12-22,cit_only,hist:extended,1
weapon,תפ_3068-11-15,תפ_8641-08-12,sup100_only,current_union|simcse|supervised_baseline,3
weapon,תפ_3068-11-15,תפ_15772-11-19,cit_only,hist:extended,1
weapon,תפ_3068-11-15,תפ_37966-04-23,NEITHER,filtered,1
weapon,תפ_3068-11-15,תפ_13179-07-14,cit_only,hist:extended,1
weapon,תפ_3068-11-15,תפ_34514-06-14,both,hist:extended,1
weapon,תפ_3068-11-15,תפ_57526-07-21,both,hist:extended,1
weapon,תפ_23475-08-13,תפ_28148-07-20,cit_only,hist:extended,1
weapon,תפ_23475-08-13,תפ_24964-09-11,cit_only,hist:extended,1
weapon,תפ_23475-08-13,תפ_34514-06-14,NEITHER,hist:main,1
weapon,תפ_23475-08-13,תפ_50986-12-16,cit_only,hist:extended,1
weapon,תפ_23475-08-13,תפ_13995-12-22,cit_only,hist:extended,1
weapon,תפ_23475-08-13,תפ_35105-06-12,cit_only,hist:extended,1
weapon,תפ_23475-08-13,תפ_4734-12-22,cit_only,hist:extended,1
weapon,תפ_23475-08-13,תפ_13179-07-14,cit_only,hist:main,1
weapon,תפ_23475-08-13,תפ_45550-02-13,NEITHER,simcse,1
weapon,תפ_23475-08-13,תפ_15376-06-13,cit_only,hist:extended,1
weapon,תפ_34669-01-23,תפ_23253-12-15,NEITHER,simcse,1
weapon,תפ_34669-01-23,תפ_59464-09-23,cit_only,hist:main,1
weapon,תפ_34669-01-23,תפ_48598-11-20,NEITHER,5fold_v2,1
weapon,תפ_34669-01-23,תפ_24044-06-22,both,hist:main,1
weapon,תפ_34669-01-23,תפ_29947-07-23,cit_only,hist:main,1
weapon,תפ_34669-01-23,תפ_41952-02-22,cit_only,hist:main,1
weapon,תפ_34669-01-23,תפ_39723-12-22,sup100_only,5fold,1
weapon,תפ_34669-01-23,תפ_10180-01-24,cit_only,hist:retry2,1
weapon,תפ_34669-01-23,תפ_32308-03-24,both,current_union|supervised_baseline,2
weapon,תפ_34669-01-23,תפ_8151-08-24,both,current_union|supervised_baseline,2
weapon,תפ_45638-07-12,תפ_11953-01-13,cit_only,current_union|filtered|supervised_baseline,3
weapon,תפ_45638-07-12,תפ_32787-10-18,NEITHER,5fold,1
weapon,תפ_45638-07-12,תפ_553-06-14,NEITHER,filtered,1
weapon,תפ_45638-07-12,תפ_57787-12-14,NEITHER,filtered,1
weapon,תפ_45638-07-12,תפ_47766-07-12,NEITHER,current_union|filtered|supervised_baseline,3
weapon,תפ_45638-07-12,תפ_27277-01-15,NEITHER,5fold,1
weapon,תפ_45638-07-12,תפ_47445-08-17,cit_only,current_union|supervised_baseline,2
weapon,תפ_45638-07-12,תפ_29772-11-13,NEITHER,5fold,1
weapon,תפ_45638-07-12,תפ_56385-11-16,NEITHER,current_union|filtered|supervised_baseline,3
weapon,תפ_45638-07-12,תפ_39071-12-15,NEITHER,5fold_v2,1
weapon,תפ_7942-05-18,תפ_37387-04-18,sup100_only,hist:main,1
weapon,תפ_7942-05-18,תפ_4764-08-22,NEITHER,hist:retry2,1
weapon,תפ_7942-05-18,תפ_58770-07-22,cit_only,hist:extended,1
weapon,תפ_7942-05-18,תפ_11167-01-23,NEITHER,hist:retry2,1
weapon,תפ_7942-05-18,תפ_68368-12-19,NEITHER,hist:main,1
weapon,תפ_7942-05-18,תפ_64303-01-22,cit_only,hist:main,1
weapon,תפ_7942-05-18,תפ_31216-01-22,cit_only,hist:main,1
weapon,תפ_7942-05-18,תפ_50321-03-16,sup100_only,5fold,1
weapon,תפ_7942-05-18,תפ_20811-11-15,both,hist:main,1
weapon,תפ_7942-05-18,תפ_41901-08-23,cit_only,hist:main,1
weapon,תפ_8333-11-20,תפ_28148-07-20,cit_only,hist:extended,1
weapon,תפ_8333-11-20,תפ_5007-12,NEITHER,filtered,1
weapon,תפ_8333-11-20,תפ_13995-12-22,cit_only,hist:main,1
weapon,תפ_8333-11-20,תפ_51209-04-23,cit_only,hist:retry2,1
weapon,תפ_8333-11-20,תפ_35979-08-19,both,current_union|filtered|supervised_baseline,3
weapon,תפ_8333-11-20,תפ_63155-05-23,cit_only,hist:main,1
weapon,תפ_8333-11-20,תפ_15772-11-19,sup100_only,5fold,1
weapon,תפ_8333-11-20,תפ_41886-08-15,both,current_union|simcse|supervised_baseline,3
weapon,תפ_8333-11-20,תפ_19269-08-24,NEITHER,filtered,1
weapon,תפ_8333-11-20,תפ_44456-12-23,NEITHER,5fold_v2,1
weapon,תפ_66319-05-20,תפ_7108-02-16,both,5fold|current_union|supervised_baseline,3
weapon,תפ_66319-05-20,תפ_37047-07-20,NEITHER,simcse,1
weapon,תפ_66319-05-20,תפ_35295-09-23,NEITHER,current_union|filtered|supervised_baseline,3
weapon,תפ_66319-05-20,תפ_35608-04-18,cit_only,current_union|filtered|supervised_baseline,3
weapon,תפ_66319-05-20,תפ_24215-06-13,cit_only,current_union|supervised_baseline,2
weapon,תפ_66319-05-20,תפ_36909-07-20,NEITHER,5fold,1
weapon,תפ_66319-05-20,תפ_50330-07-18,sup100_only,filtered,1
weapon,תפ_66319-05-20,תפ_59812-02-16,both,5fold|current_union|supervised_baseline,3
weapon,תפ_66319-05-20,תפ_60765-03-22,NEITHER,filtered,1
weapon,תפ_66319-05-20,תפ_13632-08-17,both,current_union|supervised_baseline,2
weapon,תפח_26175-10-16,תפח_46590-06-18,NEITHER,5fold,1
weapon,תפח_26175-10-16,תפח_43709-11-14,sup100_only,5fold|current_union|supervised_baseline,3
